connection,kind,members,length_mm,diameter_mm,x_mm,y_mm,z_mm,dx,dy,dz,status
clip_single_bottom_left_2_beam_1,screw,clip_single_bottom_left_2 + base_rail_bottom_left,38.1,6.35,-73.99274,-46.63482991089967,297.9081378683575,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_left_2_beam_2,screw,clip_single_bottom_left_2 + base_rail_bottom_left,38.1,6.35,-67.64274,-75.82112319373262,322.39834579741483,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_left_2_beam_3,screw,clip_single_bottom_left_2 + base_rail_bottom_left,38.1,6.35,-73.99274,-105.00741647656557,346.88855372647214,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_left_2_upright_1,screw,clip_single_bottom_left_2 + base_principal_center,38.1,6.35,-34.30524,-68.06376184882478,272.37013124587867,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_left_2_upright_2,screw,clip_single_bottom_left_2 + base_principal_center,38.1,6.35,-34.30524,-101.33175645316729,291.9959569611305,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_left_2_upright_3,screw,clip_single_bottom_left_2 + base_principal_center,38.1,6.35,-34.30524,-126.4363484144907,321.3505471039933,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_1_beam_1,screw,clip_single_bottom_right_1 + base_rail_bottom_right,38.1,6.35,73.99274,-18.859668758291647,331.00928595686133,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_1_beam_2,screw,clip_single_bottom_right_1 + base_rail_bottom_right,38.1,6.35,67.64274,-48.045962041124604,355.4994938859186,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_1_beam_3,screw,clip_single_bottom_right_1 + base_rail_bottom_right,38.1,6.35,73.99274,-77.23225532395756,379.98970181497583,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_1_upright_1,screw,clip_single_bottom_right_1 + base_principal_center,38.1,6.35,34.30524,2.56926317963347,356.5472925793402,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_1_upright_2,screw,clip_single_bottom_right_1 + base_principal_center,38.1,6.35,34.30524,-22.535328781689945,385.9018827222029,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_1_upright_3,screw,clip_single_bottom_right_1 + base_principal_center,38.1,6.35,34.30524,-55.80332338603243,405.5277084374547,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_2_beam_1,screw,clip_single_bottom_right_2 + base_rail_bottom_right,38.1,6.35,1138.8572600000002,-77.23225532395756,379.98970181497583,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_2_beam_2,screw,clip_single_bottom_right_2 + base_rail_bottom_right,38.1,6.35,1145.2072600000001,-48.045962041124604,355.4994938859186,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_2_beam_3,screw,clip_single_bottom_right_2 + base_rail_bottom_right,38.1,6.35,1138.8572600000002,-18.859668758291647,331.00928595686133,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_2_upright_1,screw,clip_single_bottom_right_2 + base_side_right,38.1,6.35,1178.5447600000002,-55.80332338603243,405.5277084374547,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_2_upright_2,screw,clip_single_bottom_right_2 + base_side_right,38.1,6.35,1178.5447600000002,-22.535328781689945,385.9018827222029,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_2_upright_3,screw,clip_single_bottom_right_2 + base_side_right,38.1,6.35,1178.5447600000002,2.56926317963347,356.5472925793402,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_left_beam_1,screw,clip_timber_header_outer_left + base_header,38.1,6.35,-1138.8572600000002,-143.95,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_left_beam_2,screw,clip_timber_header_outer_left + base_header,38.1,6.35,-1145.2072600000001,-105.85,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_left_beam_3,screw,clip_timber_header_outer_left + base_header,38.1,6.35,-1138.8572600000002,-67.75,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_left_upright_1,screw,clip_timber_header_outer_left + base_post_outer_left,38.1,6.35,-1178.5447600000002,-143.95,151.00726,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_left_upright_2,screw,clip_timber_header_outer_left + base_post_outer_left,38.1,6.35,-1178.5447600000002,-105.85,144.65726,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_left_upright_3,screw,clip_timber_header_outer_left + base_post_outer_left,38.1,6.35,-1178.5447600000002,-67.75,151.00726,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_header_center_beam_1,screw,clip_single_header_center + base_header,38.1,6.35,-73.99274,-67.75,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_header_center_beam_2,screw,clip_single_header_center + base_header,38.1,6.35,-67.64274,-105.85,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_header_center_beam_3,screw,clip_single_header_center + base_header,38.1,6.35,-73.99274,-143.95,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_header_center_upright_1,screw,clip_single_header_center + base_post_center,38.1,6.35,-34.30524,-67.75,151.00726,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_header_center_upright_2,screw,clip_single_header_center + base_post_center,38.1,6.35,-34.30524,-105.85,144.65726,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_header_center_upright_3,screw,clip_single_header_center + base_post_center,38.1,6.35,-34.30524,-143.95,151.00726,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_right_beam_1,screw,clip_timber_header_outer_right + base_header,38.1,6.35,1138.8572600000002,-67.75,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_right_beam_2,screw,clip_timber_header_outer_right + base_header,38.1,6.35,1145.2072600000001,-105.85,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_right_beam_3,screw,clip_timber_header_outer_right + base_header,38.1,6.35,1138.8572600000002,-143.95,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_right_upright_1,screw,clip_timber_header_outer_right + base_post_outer_right,38.1,6.35,1178.5447600000002,-67.75,151.00726,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_right_upright_2,screw,clip_timber_header_outer_right + base_post_outer_right,38.1,6.35,1178.5447600000002,-105.85,144.65726,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_right_upright_3,screw,clip_timber_header_outer_right + base_post_outer_right,38.1,6.35,1178.5447600000002,-143.95,151.00726,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_lower_left_1_beam_1,screw,clip_paired_mid_lower_left_1 + base_rail_mid_lower_left,38.1,6.35,-1138.8572600000002,628.4775249367444,1221.0218677695382,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_lower_left_1_beam_2,screw,clip_paired_mid_lower_left_1 + base_rail_mid_lower_left,38.1,6.35,-1145.2072600000001,657.6638182195774,1196.5316598404809,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_lower_left_1_beam_3,screw,clip_paired_mid_lower_left_1 + base_rail_mid_lower_left,38.1,6.35,-1138.8572600000002,686.8501115024103,1172.0414519114236,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_lower_left_1_upright_1,screw,clip_paired_mid_lower_left_1 + base_side_left,38.1,6.35,-1178.5447600000002,607.0485929988193,1195.4838611470593,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_lower_left_1_upright_2,screw,clip_paired_mid_lower_left_1 + base_side_left,38.1,6.35,-1178.5447600000002,632.1531849601428,1166.1292710041964,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_lower_left_1_upright_3,screw,clip_paired_mid_lower_left_1 + base_side_left,38.1,6.35,-1178.5447600000002,665.4211795644852,1146.5034452889447,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_lower_left_2_beam_1,screw,clip_paired_mid_lower_left_2 + base_rail_mid_lower_left,38.1,6.35,-73.99274,686.8501115024103,1172.0414519114236,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_lower_left_2_beam_2,screw,clip_paired_mid_lower_left_2 + base_rail_mid_lower_left,38.1,6.35,-67.64274,657.6638182195774,1196.5316598404809,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_lower_left_2_beam_3,screw,clip_paired_mid_lower_left_2 + base_rail_mid_lower_left,38.1,6.35,-73.99274,628.4775249367444,1221.0218677695382,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_lower_left_2_upright_1,screw,clip_paired_mid_lower_left_2 + base_principal_center,38.1,6.35,-34.30524,665.4211795644852,1146.5034452889447,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_lower_left_2_upright_2,screw,clip_paired_mid_lower_left_2 + base_principal_center,38.1,6.35,-34.30524,632.1531849601428,1166.1292710041964,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_lower_left_2_upright_3,screw,clip_paired_mid_lower_left_2 + base_principal_center,38.1,6.35,-34.30524,607.0485929988193,1195.4838611470593,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_upper_left_1_beam_1,screw,clip_paired_mid_upper_left_1 + base_rail_mid_upper_left,38.1,6.35,-1138.8572600000002,739.1154805840754,1234.3288932827602,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_upper_left_1_beam_2,screw,clip_paired_mid_upper_left_1 + base_rail_mid_upper_left,38.1,6.35,-1145.2072600000001,709.9291873012425,1258.8191012118175,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_upper_left_1_beam_3,screw,clip_paired_mid_upper_left_1 + base_rail_mid_upper_left,38.1,6.35,-1138.8572600000002,680.7428940184095,1283.3093091408748,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_upper_left_1_upright_1,screw,clip_paired_mid_upper_left_1 + base_side_left,38.1,6.35,-1178.5447600000002,760.5444125220005,1259.866899905239,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_upper_left_1_upright_2,screw,clip_paired_mid_upper_left_1 + base_side_left,38.1,6.35,-1178.5447600000002,735.439820560677,1289.221490048102,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_upper_left_1_upright_3,screw,clip_paired_mid_upper_left_1 + base_side_left,38.1,6.35,-1178.5447600000002,702.1718259563346,1308.8473157633537,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_upper_left_2_beam_1,screw,clip_paired_mid_upper_left_2 + base_rail_mid_upper_left,38.1,6.35,-73.99274,680.7428940184095,1283.3093091408748,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_upper_left_2_beam_2,screw,clip_paired_mid_upper_left_2 + base_rail_mid_upper_left,38.1,6.35,-67.64274,709.9291873012425,1258.8191012118175,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_upper_left_2_beam_3,screw,clip_paired_mid_upper_left_2 + base_rail_mid_upper_left,38.1,6.35,-73.99274,739.1154805840754,1234.3288932827602,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_upper_left_2_upright_1,screw,clip_paired_mid_upper_left_2 + base_principal_center,38.1,6.35,-34.30524,702.1718259563346,1308.8473157633537,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_upper_left_2_upright_2,screw,clip_paired_mid_upper_left_2 + base_principal_center,38.1,6.35,-34.30524,735.439820560677,1289.221490048102,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_upper_left_2_upright_3,screw,clip_paired_mid_upper_left_2 + base_principal_center,38.1,6.35,-34.30524,760.5444125220005,1259.866899905239,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_lower_right_1_beam_1,screw,clip_paired_mid_lower_right_1 + base_rail_mid_lower_right,38.1,6.35,73.99274,643.070671578161,1208.7767638050095,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_lower_right_1_beam_2,screw,clip_paired_mid_lower_right_1 + base_rail_mid_lower_right,38.1,6.35,67.64274,672.2569648609939,1184.2865558759522,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_lower_right_1_beam_3,screw,clip_paired_mid_lower_right_1 + base_rail_mid_lower_right,38.1,6.35,73.99274,701.4432581438268,1159.796347946895,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_lower_right_1_upright_1,screw,clip_paired_mid_lower_right_1 + base_principal_center,38.1,6.35,34.30524,621.6417396402359,1183.2387571825307,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_paired_mid_lower_right_1_upright_2,screw,clip_paired_mid_lower_right_1 + base_principal_center,38.1,6.35,34.30524,646.7463316015593,1153.8841670396678,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
