connection,members,face_x_mm,face_y_mm,face_z_mm,receiver_x_mm,receiver_y_mm,receiver_z_mm,axis_x,axis_y,axis_z,panel_clearance_mm,panel_clearance_in,receiver_pilot_mm,receiver_pilot_in,receiver_pilot_depth_mm,receiver_pilot_depth_in,insert_nominal_od_mm,insert_nominal_od_in,insert_max_od_reservation_mm,insert_max_od_reservation_in,effective_engagement_mm,status
timber_panel_upper_left_8,main_upper_left + base_principal_left,-57.15,1288.3407217715971,1781.4375940927814,-57.15,1274.3556229069063,1793.1724853921212,0.0,-0.766044443118978,0.6427876096865393,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_panel_upper_left_9,main_upper_left + base_rail_mid_upper_left,-819.1500000000001,778.1280565829064,1173.3898173670925,-819.1500000000001,764.1429577182156,1185.1247086664323,0.0,-0.766044443118978,0.6427876096865393,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_panel_upper_left_10,main_upper_left + base_rail_mid_upper_left,-438.1500000000001,778.1280565829064,1173.3898173670925,-438.1500000000001,764.1429577182156,1185.1247086664323,0.0,-0.766044443118978,0.6427876096865393,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_panel_upper_left_11,main_upper_left + base_rail_top,-819.1500000000001,1537.324502383678,2078.1649091349173,-819.1500000000001,1523.3394035189872,2089.899800434257,0.0,-0.766044443118978,0.6427876096865393,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_panel_upper_left_12,main_upper_left + base_rail_top,-438.1500000000001,1537.324502383678,2078.1649091349173,-438.1500000000001,1523.3394035189872,2089.899800434257,0.0,-0.766044443118978,0.6427876096865393,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_panel_upper_right_1,main_upper_right + base_principal_right,19.05,804.4502091995703,1204.7593373128148,19.05,790.4651103348795,1216.4942286121545,0.0,-0.766044443118978,0.6427876096865393,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_panel_upper_right_2,main_upper_right + base_principal_right,19.05,1485.2908453795526,2016.1536114644362,19.05,1471.3057465148618,2027.888502763776,0.0,-0.766044443118978,0.6427876096865393,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_panel_upper_right_3,main_upper_right + base_side_right,1200.15,804.4502091995703,1204.7593373128148,1200.15,790.4651103348795,1216.4942286121545,0.0,-0.766044443118978,0.6427876096865393,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_panel_upper_right_4,main_upper_right + base_side_right,1200.15,1485.2908453795526,2016.1536114644362,1200.15,1471.3057465148618,2027.888502763776,0.0,-0.766044443118978,0.6427876096865393,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_panel_upper_right_5,main_upper_right + base_principal_right,19.05,1027.1118371949874,1470.1171324092286,19.05,1013.1267383302966,1481.8520237085684,0.0,-0.766044443118978,0.6427876096865393,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_panel_upper_right_6,main_upper_right + base_principal_right,19.05,1288.3407217715971,1781.4375940927814,19.05,1274.3556229069063,1793.1724853921212,0.0,-0.766044443118978,0.6427876096865393,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_panel_upper_right_7,main_upper_right + base_side_right,1200.15,1027.1118371949874,1470.1171324092286,1200.15,1013.1267383302966,1481.8520237085684,0.0,-0.766044443118978,0.6427876096865393,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_panel_upper_right_8,main_upper_right + base_side_right,1200.15,1288.3407217715971,1781.4375940927814,1200.15,1274.3556229069063,1793.1724853921212,0.0,-0.766044443118978,0.6427876096865393,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_panel_upper_right_9,main_upper_right + base_rail_mid_upper_right,412.75000000000006,778.1280565829064,1173.3898173670925,412.75000000000006,764.1429577182156,1185.1247086664323,0.0,-0.766044443118978,0.6427876096865393,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_panel_upper_right_10,main_upper_right + base_rail_mid_upper_right,806.45,778.1280565829064,1173.3898173670925,806.45,764.1429577182156,1185.1247086664323,0.0,-0.766044443118978,0.6427876096865393,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_panel_upper_right_11,main_upper_right + base_rail_top,412.75000000000006,1537.324502383678,2078.1649091349173,412.75000000000006,1523.3394035189872,2089.899800434257,0.0,-0.766044443118978,0.6427876096865393,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_panel_upper_right_12,main_upper_right + base_rail_top,806.45,1537.324502383678,2078.1649091349173,806.45,1523.3394035189872,2089.899800434257,0.0,-0.766044443118978,0.6427876096865393,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_kicker_left_0_1,kicker_left + base_post_outer_left,-1200.15,-17.743750000000002,60.0,-1200.15,-36.0,60.0,0.0,-1.0,0.0,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_kicker_left_0_2,kicker_left + base_post_outer_left,-1200.15,-17.743750000000002,140.0,-1200.15,-36.0,140.0,0.0,-1.0,0.0,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_kicker_left_1_1,kicker_left + base_post_center_left,-57.15,-17.743750000000002,60.0,-57.15,-36.0,60.0,0.0,-1.0,0.0,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_kicker_left_1_2,kicker_left + base_post_center_left,-57.15,-17.743750000000002,140.0,-57.15,-36.0,140.0,0.0,-1.0,0.0,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_kicker_right_0_1,kicker_right + base_post_center_right,19.05,-17.743750000000002,60.0,19.05,-36.0,60.0,0.0,-1.0,0.0,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_kicker_right_0_2,kicker_right + base_post_center_right,19.05,-17.743750000000002,140.0,19.05,-36.0,140.0,0.0,-1.0,0.0,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_kicker_right_1_1,kicker_right + base_post_outer_right,1200.15,-17.743750000000002,60.0,1200.15,-36.0,60.0,0.0,-1.0,0.0,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
timber_kicker_right_1_2,kicker_right + base_post_outer_right,1200.15,-17.743750000000002,140.0,1200.15,-36.0,140.0,0.0,-1.0,0.0,7.0,0.2755905511811024,9.128125,0.35937500000000006,17.0,0.6692913385826772,11.5062,0.453,12.1412,0.47800000000000004,unknown,Provisional geometry: insert OD is not pilot diameter; depth and engagement require qualification
