connection,kind,members,length_mm,diameter_mm,x_mm,y_mm,z_mm,dx,dy,dz,status
clip_single_mid_left_2_beam_1,screw,clip_single_mid_left_2 + base_rail_mid_left,38.1,6.35,-73.99274,690.9318128239197,1176.9058341252291,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_mid_left_2_beam_2,screw,clip_single_mid_left_2 + base_rail_mid_left,38.1,6.35,-67.64274,661.7455195410868,1201.3960420542865,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_mid_left_2_beam_3,screw,clip_single_mid_left_2 + base_rail_mid_left,38.1,6.35,-73.99274,632.5592262582538,1225.8862499833438,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_mid_left_2_upright_1,screw,clip_single_mid_left_2 + base_principal_center,38.1,6.35,-34.30524,669.5028808859946,1151.3678275027503,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_mid_left_2_upright_2,screw,clip_single_mid_left_2 + base_principal_center,38.1,6.35,-34.30524,636.2348862816522,1170.993653218002,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_mid_left_2_upright_3,screw,clip_single_mid_left_2 + base_principal_center,38.1,6.35,-34.30524,611.1302943203287,1200.348243360865,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_mid_right_1_beam_1,screw,clip_single_mid_right_1 + base_rail_mid_right,38.1,6.35,73.99274,735.033779262566,1229.4645110689546,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_mid_right_1_beam_2,screw,clip_single_mid_right_1 + base_rail_mid_right,38.1,6.35,67.64274,705.847485979733,1253.954718998012,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_mid_right_1_beam_3,screw,clip_single_mid_right_1 + base_rail_mid_right,38.1,6.35,73.99274,676.6611926969001,1278.4449269270692,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_mid_right_1_upright_1,screw,clip_single_mid_right_1 + base_principal_center,38.1,6.35,34.30524,756.4627112004911,1255.0025176914335,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_mid_right_1_upright_2,screw,clip_single_mid_right_1 + base_principal_center,38.1,6.35,34.30524,731.3581192391676,1284.3571078342964,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_mid_right_1_upright_3,screw,clip_single_mid_right_1 + base_principal_center,38.1,6.35,34.30524,698.0901246348252,1303.982933549548,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_mid_right_2_beam_1,screw,clip_single_mid_right_2 + base_rail_mid_right,38.1,6.35,1138.8572600000002,676.6611926969001,1278.4449269270692,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_mid_right_2_beam_2,screw,clip_single_mid_right_2 + base_rail_mid_right,38.1,6.35,1145.2072600000001,705.847485979733,1253.954718998012,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_mid_right_2_beam_3,screw,clip_single_mid_right_2 + base_rail_mid_right,38.1,6.35,1138.8572600000002,735.033779262566,1229.4645110689546,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_mid_right_2_upright_1,screw,clip_single_mid_right_2 + base_side_right,38.1,6.35,1178.5447600000002,698.0901246348252,1303.982933549548,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_mid_right_2_upright_2,screw,clip_single_mid_right_2 + base_side_right,38.1,6.35,1178.5447600000002,731.3581192391676,1284.3571078342964,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_mid_right_2_upright_3,screw,clip_single_mid_right_2 + base_side_right,38.1,6.35,1178.5447600000002,756.4627112004911,1255.0025176914335,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_left_1_beam_1,screw,clip_single_bottom_left_1 + base_rail_bottom_left,38.1,6.35,-1138.8572600000002,-18.859668758291647,331.00928595686133,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_left_1_beam_2,screw,clip_single_bottom_left_1 + base_rail_bottom_left,38.1,6.35,-1145.2072600000001,-48.045962041124604,355.4994938859186,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_left_1_beam_3,screw,clip_single_bottom_left_1 + base_rail_bottom_left,38.1,6.35,-1138.8572600000002,-77.23225532395756,379.98970181497583,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_left_1_upright_1,screw,clip_single_bottom_left_1 + base_side_left,38.1,6.35,-1178.5447600000002,2.56926317963347,356.5472925793402,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_left_1_upright_2,screw,clip_single_bottom_left_1 + base_side_left,38.1,6.35,-1178.5447600000002,-22.535328781689945,385.9018827222029,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_left_1_upright_3,screw,clip_single_bottom_left_1 + base_side_left,38.1,6.35,-1178.5447600000002,-55.80332338603243,405.5277084374547,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_left_2_beam_1,screw,clip_single_bottom_left_2 + base_rail_bottom_left,38.1,6.35,-73.99274,-46.63482991089967,297.9081378683575,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_left_2_beam_2,screw,clip_single_bottom_left_2 + base_rail_bottom_left,38.1,6.35,-67.64274,-75.82112319373262,322.39834579741483,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_left_2_beam_3,screw,clip_single_bottom_left_2 + base_rail_bottom_left,38.1,6.35,-73.99274,-105.00741647656557,346.88855372647214,0.0,0.6427876096865427,0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_left_2_upright_1,screw,clip_single_bottom_left_2 + base_principal_center,38.1,6.35,-34.30524,-68.06376184882478,272.37013124587867,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_left_2_upright_2,screw,clip_single_bottom_left_2 + base_principal_center,38.1,6.35,-34.30524,-101.33175645316729,291.9959569611305,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_left_2_upright_3,screw,clip_single_bottom_left_2 + base_principal_center,38.1,6.35,-34.30524,-126.4363484144907,321.3505471039933,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_1_beam_1,screw,clip_single_bottom_right_1 + base_rail_bottom_right,38.1,6.35,73.99274,-18.859668758291647,331.00928595686133,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_1_beam_2,screw,clip_single_bottom_right_1 + base_rail_bottom_right,38.1,6.35,67.64274,-48.045962041124604,355.4994938859186,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_1_beam_3,screw,clip_single_bottom_right_1 + base_rail_bottom_right,38.1,6.35,73.99274,-77.23225532395756,379.98970181497583,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_1_upright_1,screw,clip_single_bottom_right_1 + base_principal_center,38.1,6.35,34.30524,2.56926317963347,356.5472925793402,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_1_upright_2,screw,clip_single_bottom_right_1 + base_principal_center,38.1,6.35,34.30524,-22.535328781689945,385.9018827222029,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_1_upright_3,screw,clip_single_bottom_right_1 + base_principal_center,38.1,6.35,34.30524,-55.80332338603243,405.5277084374547,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_2_beam_1,screw,clip_single_bottom_right_2 + base_rail_bottom_right,38.1,6.35,1138.8572600000002,-77.23225532395756,379.98970181497583,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_2_beam_2,screw,clip_single_bottom_right_2 + base_rail_bottom_right,38.1,6.35,1145.2072600000001,-48.045962041124604,355.4994938859186,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_2_beam_3,screw,clip_single_bottom_right_2 + base_rail_bottom_right,38.1,6.35,1138.8572600000002,-18.859668758291647,331.00928595686133,-0.0,-0.6427876096865427,-0.7660444431189752,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_2_upright_1,screw,clip_single_bottom_right_2 + base_side_right,38.1,6.35,1178.5447600000002,-55.80332338603243,405.5277084374547,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_2_upright_2,screw,clip_single_bottom_right_2 + base_side_right,38.1,6.35,1178.5447600000002,-22.535328781689945,385.9018827222029,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_bottom_right_2_upright_3,screw,clip_single_bottom_right_2 + base_side_right,38.1,6.35,1178.5447600000002,2.56926317963347,356.5472925793402,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_left_beam_1,screw,clip_timber_header_outer_left + base_header,38.1,6.35,-1138.8572600000002,-143.95,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_left_beam_2,screw,clip_timber_header_outer_left + base_header,38.1,6.35,-1145.2072600000001,-105.85,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_left_beam_3,screw,clip_timber_header_outer_left + base_header,38.1,6.35,-1138.8572600000002,-67.75,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_left_upright_1,screw,clip_timber_header_outer_left + base_post_outer_left,38.1,6.35,-1178.5447600000002,-143.95,151.00726,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_left_upright_2,screw,clip_timber_header_outer_left + base_post_outer_left,38.1,6.35,-1178.5447600000002,-105.85,144.65726,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_left_upright_3,screw,clip_timber_header_outer_left + base_post_outer_left,38.1,6.35,-1178.5447600000002,-67.75,151.00726,-1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_header_center_beam_1,screw,clip_single_header_center + base_header,38.1,6.35,-73.99274,-67.75,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_header_center_beam_2,screw,clip_single_header_center + base_header,38.1,6.35,-67.64274,-105.85,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_header_center_beam_3,screw,clip_single_header_center + base_header,38.1,6.35,-73.99274,-143.95,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_header_center_upright_1,screw,clip_single_header_center + base_post_center,38.1,6.35,-34.30524,-67.75,151.00726,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_header_center_upright_2,screw,clip_single_header_center + base_post_center,38.1,6.35,-34.30524,-105.85,144.65726,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_single_header_center_upright_3,screw,clip_single_header_center + base_post_center,38.1,6.35,-34.30524,-143.95,151.00726,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_right_beam_1,screw,clip_timber_header_outer_right + base_header,38.1,6.35,1138.8572600000002,-67.75,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_right_beam_2,screw,clip_timber_header_outer_right + base_header,38.1,6.35,1145.2072600000001,-105.85,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_right_beam_3,screw,clip_timber_header_outer_right + base_header,38.1,6.35,1138.8572600000002,-143.95,184.34476,-0.0,-0.0,1.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_right_upright_1,screw,clip_timber_header_outer_right + base_post_outer_right,38.1,6.35,1178.5447600000002,-67.75,151.00726,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_right_upright_2,screw,clip_timber_header_outer_right + base_post_outer_right,38.1,6.35,1178.5447600000002,-105.85,144.65726,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
clip_timber_header_outer_right_upright_3,screw,clip_timber_header_outer_right + base_post_outer_right,38.1,6.35,1178.5447600000002,-143.95,151.00726,1.0,-0.0,-0.0,"Simpson SDS25112, separately purchased; manufacturer nominal underhead/head geometry; simplified unthreaded shaft; no pilot instruction or capacity assignment"
timber_panel_lower_left_1,screw,main_lower_left + base_side_left,50.8,4.1402,-1200.15,20.763555469741696,270.7979522621566,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh shared-member drilling; future repair space not predrilled; Single solid stock only: nine 2x6 members, four nominal 3x6 shared receivers and one flat 2x10 header; stock availability, service pockets, bearing, connections and stability unqualified; NOT build-ready"
timber_panel_lower_left_2,screw,main_lower_left + base_side_left,50.8,4.1402,-1200.15,727.3156960371856,1112.8340041385372,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh shared-member drilling; future repair space not predrilled; Single solid stock only: nine 2x6 members, four nominal 3x6 shared receivers and one flat 2x10 header; stock availability, service pockets, bearing, connections and stability unqualified; NOT build-ready"
timber_panel_lower_left_3,screw,main_lower_left + base_principal_center,50.8,4.1402,-15.875,13.050104153503213,261.60541894472885,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh shared-member drilling; future repair space not predrilled; Single solid stock only: nine 2x6 members, four nominal 3x6 shared receivers and one flat 2x10 header; stock availability, service pockets, bearing, connections and stability unqualified; NOT build-ready"
timber_panel_lower_left_4,screw,main_lower_left + base_principal_center,50.8,4.1402,-15.875,714.4599438434548,1097.5131152761578,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh shared-member drilling; future repair space not predrilled; Single solid stock only: nine 2x6 members, four nominal 3x6 shared receivers and one flat 2x10 header; stock availability, service pockets, bearing, connections and stability unqualified; NOT build-ready"
timber_panel_lower_left_5,screw,main_lower_left + base_side_left,50.8,4.1402,-1200.15,243.42518346515874,536.1557473585705,0.0,-0.766044443118978,0.6427876096865393,"SPAX XFT08P-2000 #8 x2 in; nominal geometry; head profile and capacity unqualified; fresh shared-member drilling; future repair space not predrilled; Single solid stock only: nine 2x6 members, four nominal 3x6 shared receivers and one flat 2x10 header; stock availability, service pockets, bearing, connections and stability unqualified; NOT build-ready"
