part,layers,dimension_1_mm,dimension_2_mm,dimension_3_mm,dimension_1_in,dimension_2_in,dimension_3_in,description
wood_kicker_block_right_bottom,1,76.2,40.0,38.1,3.0000000000000004,1.5748031496062993,1.5000000000000002,"Sawn kicker retention block, grain vertical Z; side-grain X/Y fasteners; COMMERCIAL-BRACKET MVP; nominal ordinary stock/hardware, unqualified joint, fit and stability; no glue/friction capacity credit"
wood_kicker_block_right_top,1,76.2,40.0,38.1,3.0000000000000004,1.5748031496062993,1.5000000000000002,"Sawn kicker retention block, grain vertical Z; side-grain X/Y fasteners; COMMERCIAL-BRACKET MVP; nominal ordinary stock/hardware, unqualified joint, fit and stability; no glue/friction capacity credit"
easy_lower_corner_left,1,88.9,88.9,38.1,3.5000000000000004,3.5000000000000004,1.5000000000000002,"Square-cut 2x4 lower-rail block, 88.9 mm along grain S; section88.9X by38.1N; front N and through-splice X side-grain retention at staggered stations; kept below lower factory connector envelope, no glued/composite credit; SQUARE-CUT FRAME candidate; nominal hardware and product proxies; NOT build-ready; fit and resistance unqualified"
easy_lower_corner_right,1,88.9,88.9,38.1,3.5000000000000004,3.5000000000000004,1.5000000000000002,"Square-cut 2x4 lower-rail block, 88.9 mm along grain S; section88.9X by38.1N; front N and through-splice X side-grain retention at staggered stations; kept below lower factory connector envelope, no glued/composite credit; SQUARE-CUT FRAME candidate; nominal hardware and product proxies; NOT build-ready; fit and resistance unqualified"
wood_rail_lower,1,2438.4,139.7,38.1,96.00000000000001,5.5,1.5000000000000002,"Localized lower transition flat 2x6 ledge; paired deep spans and retained corners; Single-layer nominal 2x6 development; joints, net sections and stability unqualified; NOT build-ready"
lean_principal_left,1,2260.6000000000004,139.7,38.1,89.00000000000001,5.5,1.5000000000000002,Square-ended 2x6 upright terminating beneath continuous top rail; unqualified joints
lean_principal_right,1,2260.6000000000004,139.7,38.1,89.00000000000001,5.5,1.5000000000000002,Square-ended 2x6 upright terminating beneath continuous top rail; unqualified joints
lean_beam_mid_lower_left,1,1143.0,139.7,38.100000000000136,45.0,5.5,1.5000000000000056,"Square-cut 2x6 framing, grain X; single depth; round front service pockets only; Single-layer nominal 2x6 development; joints, net sections and stability unqualified; NOT build-ready"
lean_beam_mid_lower_right,1,1181.1000000000001,139.7,38.100000000000136,46.50000000000001,5.5,1.5000000000000056,"Square-cut 2x6 framing, grain X; single depth; round front service pockets only; Single-layer nominal 2x6 development; joints, net sections and stability unqualified; NOT build-ready"
lean_beam_mid_upper_left,1,1143.0,139.7,38.09999999999991,45.0,5.5,1.4999999999999964,"Square-cut 2x6 framing, grain X; single depth; round front service pockets only; Single-layer nominal 2x6 development; joints, net sections and stability unqualified; NOT build-ready"
lean_beam_mid_upper_right,1,1181.1000000000001,139.7,38.09999999999991,46.50000000000001,5.5,1.4999999999999964,"Square-cut 2x6 framing, grain X; single depth; round front service pockets only; Single-layer nominal 2x6 development; joints, net sections and stability unqualified; NOT build-ready"
lean_edge_left_lower,1,939.8,88.9,38.09999999999991,37.0,3.5000000000000004,1.4999999999999964,"Square-cut 2x4 panel-edge infill, grain S; single depth; round front service pockets only; Single-layer nominal 2x6 development; joints, net sections and stability unqualified; NOT build-ready; lower end shortened 1.6mm to clear relocated angle"
lean_edge_left_upper,1,1041.4,139.7,38.09999999999991,41.00000000000001,5.5,1.4999999999999964,"Square-cut 2x6 framing, grain S; single depth; round front service pockets only; Single-layer nominal 2x6 development; joints, net sections and stability unqualified; NOT build-ready"
lean_edge_right_lower,1,939.8,88.9,38.09999999999991,37.0,3.5000000000000004,1.4999999999999964,"Square-cut 2x4 panel-edge infill, grain S; single depth; round front service pockets only; Single-layer nominal 2x6 development; joints, net sections and stability unqualified; NOT build-ready; lower end shortened 1.6mm to clear relocated angle"
lean_edge_right_upper,1,1041.4,139.7,38.09999999999991,41.00000000000001,5.5,1.4999999999999964,"Square-cut 2x6 framing, grain S; single depth; round front service pockets only; Single-layer nominal 2x6 development; joints, net sections and stability unqualified; NOT build-ready"
clip_mvp_lean_lower_left_1,1,101.6,50.8,50.8,4.0,2.0,2.0,Purchased ML24Z proxy; six separate SDS25112 screws; actual geometry and resistance unqualified
clip_mvp_lean_lower_left_2,1,101.6,50.8,50.8,4.0,2.0,2.0,Purchased ML24Z proxy; six separate SDS25112 screws; actual geometry and resistance unqualified
clip_mvp_lean_lower_right_1,1,101.6,50.8,50.8,4.0,2.0,2.0,Purchased ML24Z proxy; six separate SDS25112 screws; actual geometry and resistance unqualified
clip_mvp_lean_lower_right_2,1,101.6,50.8,50.8,4.0,2.0,2.0,Purchased ML24Z proxy; six separate SDS25112 screws; actual geometry and resistance unqualified
clip_mvp_lean_mid_lower_left_1,1,101.6,50.8,50.8,4.0,2.0,2.0,Purchased ML24Z proxy; six separate SDS25112 screws; actual geometry and resistance unqualified
clip_mvp_lean_mid_lower_left_2,1,101.6,50.8,50.8,4.0,2.0,2.0,Purchased ML24Z proxy; six separate SDS25112 screws; actual geometry and resistance unqualified
clip_mvp_lean_mid_lower_right_1,1,101.6,50.8,50.8,4.0,2.0,2.0,Purchased ML24Z proxy; six separate SDS25112 screws; actual geometry and resistance unqualified
clip_mvp_lean_mid_lower_right_2,1,101.6,50.8,50.8,4.0,2.0,2.0,Purchased ML24Z proxy; six separate SDS25112 screws; actual geometry and resistance unqualified
clip_mvp_lean_mid_upper_left_1,1,101.6,50.8,50.8,4.0,2.0,2.0,Purchased ML24Z proxy; six separate SDS25112 screws; actual geometry and resistance unqualified
clip_mvp_lean_mid_upper_left_2,1,101.6,50.8,50.8,4.0,2.0,2.0,Purchased ML24Z proxy; six separate SDS25112 screws; actual geometry and resistance unqualified
clip_mvp_lean_mid_upper_right_1,1,101.6,50.8,50.8,4.0,2.0,2.0,Purchased ML24Z proxy; six separate SDS25112 screws; actual geometry and resistance unqualified
clip_mvp_lean_mid_upper_right_2,1,101.6,50.8,50.8,4.0,2.0,2.0,Purchased ML24Z proxy; six separate SDS25112 screws; actual geometry and resistance unqualified
clip_mvp_lean_top_left_1,1,101.6,50.8,50.8,4.0,2.0,2.0,Purchased ML24Z proxy; six separate SDS25112 screws; actual geometry and resistance unqualified
clip_mvp_lean_top_left_2,1,101.6,50.8,50.8,4.0,2.0,2.0,Purchased ML24Z proxy; six separate SDS25112 screws; actual geometry and resistance unqualified
clip_mvp_lean_top_right_1,1,101.6,50.8,50.8,4.0,2.0,2.0,Purchased ML24Z proxy; six separate SDS25112 screws; actual geometry and resistance unqualified
clip_mvp_lean_top_right_2,1,101.6,50.8,50.8,4.0,2.0,2.0,Purchased ML24Z proxy; six separate SDS25112 screws; actual geometry and resistance unqualified
lean_beam_top_full,1,2438.4,139.7,38.1,96.00000000000001,5.5,1.5000000000000002,Continuous unspliced 8-ft 2x6 crossmember tying both sides; grain X; no central cutout or splice; retained connector proxies and joint strength unqualified
lean_beam_lower_full,1,2438.4,139.7,38.1,96.00000000000001,5.5,1.5000000000000002,Continuous unspliced 8-ft 2x6 crossmember tying both sides; grain X; no central cutout or splice; retained connector proxies and joint strength unqualified; shifted uphill 1.6mm for central upright end bearing; added ledge angles unqualified
clip_mvp_ledge_1,1,101.6,50.8,50.8,4.0,2.0,2.0,"Purchased ML24Z lower-ledge angle, width across board; six separately purchased SDS25112 screws. Rigidly rotated PROVISIONAL factory geometry; not steel fabrication instructions; fit, tool access and mixed-direction resistance unqualified"
clip_mvp_ledge_2,1,101.6,50.8,50.8,4.0,2.0,2.0,"Purchased ML24Z lower-ledge angle, width across board; six separately purchased SDS25112 screws. Rigidly rotated PROVISIONAL factory geometry; not steel fabrication instructions; fit, tool access and mixed-direction resistance unqualified"
clip_mvp_ledge_3,1,101.6,50.8,50.8,4.0,2.0,2.0,"Purchased ML24Z lower-ledge angle, width across board; six separately purchased SDS25112 screws. Rigidly rotated PROVISIONAL factory geometry; not steel fabrication instructions; fit, tool access and mixed-direction resistance unqualified"
clip_mvp_ledge_4,1,101.6,50.8,50.8,4.0,2.0,2.0,"Purchased ML24Z lower-ledge angle, width across board; six separately purchased SDS25112 screws. Rigidly rotated PROVISIONAL factory geometry; not steel fabrication instructions; fit, tool access and mixed-direction resistance unqualified"
