connection,member,datum,origin_x_mm,origin_y_mm,origin_z_mm,along_y,along_z,cross_y,cross_z,along_from_corner_mm,signed_cross_from_corner_mm,hole_diameter_mm,instruction
knee_bolt_right_rim_2,base_side_right,Minimum-X side face; lowest along-grain physical profile corner,1130.3000000000002,-182.70000000000005,277.0,0.6427876096865427,0.7660444431189752,0.7660444431189752,-0.6427876096865427,1530.8671193153732,38.31751978168904,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_bolt_right_rim_2,base_knee_right_rim,Minimum-X side face; lowest along-grain physical profile corner,1219.2,712.721172673499,1393.1772302141915,0.8117811605452602,-0.5839617687689757,-0.5839617687689757,-0.8117811605452602,77.121674423749,-94.78059591399241,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_bolt_right_leg_1,base_knee_right_leg,Minimum-X side face; lowest along-grain physical profile corner,1181.1000000000001,969.044741258002,1380.8793783139615,0.8117811605452602,-0.5839617687689757,-0.5839617687689757,-0.8117811605452602,488.5398689051526,86.06423793102974,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_bolt_right_leg_1,lumber_leg_right,Minimum-X side face; lowest along-grain physical profile corner,1219.2,1639.9464830416932,0.0,-0.23915183196324324,0.9709821838059775,0.9709821838059772,0.2391518319632432,1073.5832420544007,-69.84999999999994,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_bolt_right_leg_2,base_knee_right_leg,Minimum-X side face; lowest along-grain physical profile corner,1181.1000000000001,969.044741258002,1380.8793783139615,0.8117811605452602,-0.5839617687689757,-0.5839617687689757,-0.8117811605452602,450.482097645345,53.63576206897005,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_bolt_right_leg_2,lumber_leg_right,Minimum-X side face; lowest along-grain physical profile corner,1219.2,1639.9464830416932,0.0,-0.23915183196324324,0.9709821838059775,0.9709821838059772,0.2391518319632432,1123.583242054401,-69.85000000000002,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_splice_bolt_left_1,base_knee_left_leg,Minimum-X side face; lowest along-grain physical profile corner,-1219.2,969.044741258002,1380.8793783139615,0.8117811605452602,-0.5839617687689757,-0.5839617687689757,-0.8117811605452602,72.00000000000004,69.84999999999991,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_splice_bolt_left_1,base_knee_left_rim,Minimum-X side face; lowest along-grain physical profile corner,-1257.3,712.721172673499,1393.1772302141915,0.8117811605452602,-0.5839617687689757,-0.5839617687689757,-0.8117811605452602,287.2601193283476,-69.84999999999987,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_splice_bolt_left_2,base_knee_left_leg,Minimum-X side face; lowest along-grain physical profile corner,-1219.2,969.044741258002,1380.8793783139615,0.8117811605452602,-0.5839617687689757,-0.5839617687689757,-0.8117811605452602,112.00000000000011,69.85,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_splice_bolt_left_2,base_knee_left_rim,Minimum-X side face; lowest along-grain physical profile corner,-1257.3,712.721172673499,1393.1772302141915,0.8117811605452602,-0.5839617687689757,-0.5839617687689757,-0.8117811605452602,327.2601193283477,-69.8499999999998,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_splice_bolt_left_3,base_knee_left_leg,Minimum-X side face; lowest along-grain physical profile corner,-1219.2,969.044741258002,1380.8793783139615,0.8117811605452602,-0.5839617687689757,-0.5839617687689757,-0.8117811605452602,157.51098327524875,69.85,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_splice_bolt_left_3,base_knee_left_rim,Minimum-X side face; lowest along-grain physical profile corner,-1257.3,712.721172673499,1393.1772302141915,0.8117811605452602,-0.5839617687689757,-0.5839617687689757,-0.8117811605452602,372.7711026035963,-69.8499999999998,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_splice_bolt_left_4,base_knee_left_leg,Minimum-X side face; lowest along-grain physical profile corner,-1219.2,969.044741258002,1380.8793783139615,0.8117811605452602,-0.5839617687689757,-0.5839617687689757,-0.8117811605452602,197.51098327524878,69.84999999999984,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_splice_bolt_left_4,base_knee_left_rim,Minimum-X side face; lowest along-grain physical profile corner,-1257.3,712.721172673499,1393.1772302141915,0.8117811605452602,-0.5839617687689757,-0.5839617687689757,-0.8117811605452602,412.7711026035963,-69.84999999999997,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_splice_bolt_right_1,base_knee_right_leg,Minimum-X side face; lowest along-grain physical profile corner,1181.1000000000001,969.044741258002,1380.8793783139615,0.8117811605452602,-0.5839617687689757,-0.5839617687689757,-0.8117811605452602,72.00000000000004,69.84999999999991,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_splice_bolt_right_1,base_knee_right_rim,Minimum-X side face; lowest along-grain physical profile corner,1219.2,712.721172673499,1393.1772302141915,0.8117811605452602,-0.5839617687689757,-0.5839617687689757,-0.8117811605452602,287.2601193283476,-69.84999999999987,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_splice_bolt_right_2,base_knee_right_leg,Minimum-X side face; lowest along-grain physical profile corner,1181.1000000000001,969.044741258002,1380.8793783139615,0.8117811605452602,-0.5839617687689757,-0.5839617687689757,-0.8117811605452602,112.00000000000011,69.85,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_splice_bolt_right_2,base_knee_right_rim,Minimum-X side face; lowest along-grain physical profile corner,1219.2,712.721172673499,1393.1772302141915,0.8117811605452602,-0.5839617687689757,-0.5839617687689757,-0.8117811605452602,327.2601193283477,-69.8499999999998,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_splice_bolt_right_3,base_knee_right_leg,Minimum-X side face; lowest along-grain physical profile corner,1181.1000000000001,969.044741258002,1380.8793783139615,0.8117811605452602,-0.5839617687689757,-0.5839617687689757,-0.8117811605452602,157.51098327524875,69.85,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_splice_bolt_right_3,base_knee_right_rim,Minimum-X side face; lowest along-grain physical profile corner,1219.2,712.721172673499,1393.1772302141915,0.8117811605452602,-0.5839617687689757,-0.5839617687689757,-0.8117811605452602,372.7711026035963,-69.8499999999998,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_splice_bolt_right_4,base_knee_right_leg,Minimum-X side face; lowest along-grain physical profile corner,1181.1000000000001,969.044741258002,1380.8793783139615,0.8117811605452602,-0.5839617687689757,-0.5839617687689757,-0.8117811605452602,197.51098327524878,69.84999999999984,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
knee_splice_bolt_right_4,base_knee_right_rim,Minimum-X side face; lowest along-grain physical profile corner,1219.2,712.721172673499,1393.1772302141915,0.8117811605452602,-0.5839617687689757,-0.5839617687689757,-0.8117811605452602,412.7711026035963,-69.84999999999997,11.1125,Development axis normal to side face; identify physical corner and signed directions. Not a drilling release.
