member,corner,origin_x_mm,origin_y_mm,origin_z_mm,along_from_corner_mm,signed_cross_from_corner_mm,world_x_mm,world_y_mm,world_z_mm,detail,assessment_status
base_knee_right_leg,4,1181.1000000000001,969.044741258002,1380.8793783139615,579.5109832752487,71.81102773115828,1181.1000000000001,1397.545945038903,984.1722800679515,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
base_knee_right_leg,5,1181.1000000000001,969.044741258002,1380.8793783139615,579.5109832752487,139.69999999999985,1181.1000000000001,1357.9013807128824,929.0612913713263,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
base_knee_right_rim,1,1219.2,712.721172673499,1393.1772302141915,0.0,0.0,1219.2,712.721172673499,1393.1772302141915,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
base_knee_right_rim,2,1219.2,712.721172673499,1393.1772302141915,10.431328947159429,-139.69999999999987,1219.2,802.7685880892793,1500.49156103977,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
base_knee_right_rim,3,1219.2,712.721172673499,1393.1772302141915,484.7711026035962,-139.69999999999982,1219.2,1187.8286800408775,1223.4952678178815,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
base_knee_right_rim,4,1219.2,712.721172673499,1393.1772302141915,484.7711026035962,8.526512829121202e-14,1219.2,1106.2492209438517,1110.0894396897088,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
base_side_left,1,-1219.2,-182.70000000000005,277.0,0.0,0.0,-1219.2,-182.70000000000005,277.0,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
base_side_left,2,-1219.2,-182.70000000000005,277.0,37.57894658356984,-31.532480218304364,-1219.2,-182.7,326.0558307956205,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
base_side_left,3,-1219.2,-182.70000000000005,277.0,90.76332595418253,108.16751978169538,-1219.2,-41.497331207980935,277.0,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
base_side_left,4,-1219.2,-182.70000000000005,277.0,2544.267119315373,-31.53248021831564,-1219.2,1428.5680987797946,2246.2903761488833,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
base_side_left,5,-1219.2,-182.70000000000005,277.0,2544.2671193153733,108.16751978168418,-1219.2,1535.5845074835156,2156.492947075674,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
base_side_right,1,1130.3000000000002,-182.70000000000005,277.0,0.0,0.0,1130.3000000000002,-182.70000000000005,277.0,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
base_side_right,2,1130.3000000000002,-182.70000000000005,277.0,37.57894658356984,-31.532480218304364,1130.3,-182.7,326.0558307956205,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
base_side_right,3,1130.3000000000002,-182.70000000000005,277.0,90.76332595418253,108.16751978169538,1130.3,-41.497331207980935,277.0,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
base_side_right,4,1130.3000000000002,-182.70000000000005,277.0,2544.267119315373,-31.53248021831564,1130.3,1428.5680987797946,2246.2903761488833,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
base_side_right,5,1130.3000000000002,-182.70000000000005,277.0,2544.2671193153733,108.16751978168418,1130.3,1535.5845074835156,2156.492947075674,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
lumber_leg_left,1,-1308.1000000000001,1639.9464830416932,0.0,0.0,0.0,-1308.1000000000001,1639.9464830416932,0.0,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
lumber_leg_left,2,-1308.1000000000001,1639.9464830416932,0.0,34.40795462828085,-139.70000000000016,-1308.1000000000001,1496.0715465805365,0.0,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
lumber_leg_left,3,-1308.1000000000001,1639.9464830416932,0.0,1886.917692222162,-139.70000000000016,-1308.1000000000001,1053.040449105213,1798.7539505307445,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
lumber_leg_left,4,-1308.1000000000001,1639.9464830416932,0.0,1989.026084690172,0.0,-1308.1000000000001,1164.2672510653617,1931.3088913595157,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
lumber_leg_right,1,1219.2,1639.9464830416932,0.0,0.0,0.0,1219.2,1639.9464830416932,0.0,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
lumber_leg_right,2,1219.2,1639.9464830416932,0.0,34.40795462828085,-139.70000000000016,1219.2,1496.0715465805365,0.0,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
lumber_leg_right,3,1219.2,1639.9464830416932,0.0,1886.917692222162,-139.70000000000016,1219.2,1053.040449105213,1798.7539505307445,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
lumber_leg_right,4,1219.2,1639.9464830416932,0.0,1989.026084690172,0.0,1219.2,1164.2672510653617,1931.3088913595157,Exact fresh-stock side-profile corner; perimeter order comes from stock-profiles.json.,Development package — splice/member cases pass; retained ML24Z/SDS connection gate open
