         4 -4.964617E-07  4.964617E-07 -8.110234E-08
         5 -6.501284E-07 -6.501284E-07 -4.107958E-06
         6  6.501284E-07 -6.501284E-07 -4.107958E-06
         7  6.501284E-07  6.501284E-07 -4.107958E-06
         8 -6.501284E-07  6.501284E-07 -4.107958E-06

 forces (fx,fy,fz) for set GROUND and time  0.9750000E+00

         9  0.000000E+00  0.000000E+00  0.000000E+00
        10  0.000000E+00  0.000000E+00  0.000000E+00
        11  0.000000E+00  0.000000E+00  0.000000E+00
        12  0.000000E+00  0.000000E+00  0.000000E+00
        13  3.447651E-02  3.447651E-02  1.434223E+00
        14 -3.447651E-02  3.447651E-02  1.434223E+00
        15 -3.447651E-02 -3.447651E-02  1.434223E+00
        16  3.447651E-02 -3.447651E-02  1.434223E+00

                                INCREMENT    12


 displacements (vx,vy,vz) for set WOOD and time  0.1000000E+01

         1 -5.091915E-07 -5.091915E-07 -5.883990E-08
         2  5.091915E-07 -5.091915E-07 -5.883990E-08
         3  5.091915E-07  5.091915E-07 -5.883990E-08
         4 -5.091915E-07  5.091915E-07 -5.883990E-08
         5 -6.667983E-07 -6.667983E-07 -4.188949E-06
         6  6.667983E-07 -6.667983E-07 -4.188949E-06
         7  6.667983E-07  6.667983E-07 -4.188949E-06
         8 -6.667983E-07  6.667983E-07 -4.188949E-06

 forces (fx,fy,fz) for set GROUND and time  0.1000000E+01

         9  0.000000E+00  0.000000E+00  0.000000E+00
        10  0.000000E+00  0.000000E+00  0.000000E+00
        11  0.000000E+00  0.000000E+00  0.000000E+00
        12  0.000000E+00  0.000000E+00  0.000000E+00
        13  3.536052E-02  3.536052E-02  1.470997E+00
        14 -3.536052E-02  3.536052E-02  1.470998E+00
        15 -3.536052E-02 -3.536052E-02  1.470998E+00
        16  3.536052E-02 -3.536052E-02  1.470998E+00
