name,kind,first_member,second_member,start_x_mm,start_y_mm,start_z_mm,direction_x,direction_y,direction_z,modeled_length_mm,modeled_diameter_mm,occupied_length_mm,occupied_diameter_mm,shop_opening_kind,shop_finished_opening_min_mm,shop_finished_opening_max_mm,shop_purchased_length_mm,shop_instruction,operation,assessment_status
round_panel_lower_left_service_1,screw,main_lower_left,base_rail_service_lower_left,-435.07500000000005,711.246005795022,1145.6828930605627,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
round_panel_lower_left_service_2,screw,main_lower_left,base_rail_service_lower_left,-835.075,711.246005795022,1145.6828930605627,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
round_panel_upper_left_rim_1,screw,main_upper_left,base_side_left,-1200.15,803.839560970368,1256.0315950918516,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
round_panel_upper_left_rim_2,screw,main_upper_left,base_side_left,-1200.15,1034.2039271551957,1530.5691560983082,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
round_panel_upper_left_rim_3,screw,main_upper_left,base_side_left,-1200.15,1264.5682933400235,1805.1067171047646,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
round_panel_upper_left_rim_4,screw,main_upper_left,base_side_left,-1200.15,1494.9326595248508,2079.644278111221,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
round_panel_upper_left_center_1,screw,main_upper_left,base_principal_center_left,-70.0,803.839560970368,1256.0315950918516,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
round_panel_upper_left_center_2,screw,main_upper_left,base_principal_center_left,-70.0,1034.2039271551957,1530.5691560983082,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
round_panel_upper_left_center_3,screw,main_upper_left,base_principal_center_left,-70.0,1264.5682933400235,1805.1067171047646,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
round_panel_upper_left_center_4,screw,main_upper_left,base_principal_center_left,-70.0,1494.9326595248508,2079.644278111221,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
round_panel_upper_left_edge_1,screw,main_upper_left,base_rail_top,-435.07500000000005,1537.324502383678,2130.1649091349173,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
round_panel_upper_left_edge_2,screw,main_upper_left,base_rail_top,-835.075,1537.324502383678,2130.1649091349173,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
round_panel_upper_left_service_1,screw,main_upper_left,base_rail_service_upper_left,-435.07500000000005,803.839560970368,1256.0315950918516,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
round_panel_upper_left_service_2,screw,main_upper_left,base_rail_service_upper_left,-835.075,803.839560970368,1256.0315950918516,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
round_kicker_left_rim_1,screw,kicker_left,base_post_outer_left,-1200.15,-17.743750000000002,60.0,0.0,-1.0,0.0,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
round_kicker_left_rim_2,screw,kicker_left,base_post_outer_left,-1200.15,-17.743750000000002,192.0,0.0,-1.0,0.0,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
round_kicker_left_center_1,screw,kicker_left,base_post_center_left,-70.0,-17.743750000000002,60.0,0.0,-1.0,0.0,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
round_kicker_left_center_2,screw,kicker_left,base_post_center_left,-70.0,-17.743750000000002,192.0,0.0,-1.0,0.0,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
round_panel_lower_right_rim_1,screw,main_lower_right,base_side_right,1200.15,20.152907240539378,322.0702100411935,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
round_panel_lower_right_rim_2,screw,main_lower_right,base_side_right,1200.15,250.51727342536697,596.6077710476499,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,50.8,4.1402,hillman_panel,,,63.5,"Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.","Purchased Hillman 42605 #10 x 2-1/2 in (63.5 mm). Occupied length/diameter are historical SPAX envelopes, not Hillman dimensions. Owner-selected Kobalt 80277 #10 insert: 1/8 in lead-hole pilot and 3/8 in face countersink. Occupied CAD diameter is not the pilot and not a clearance hole. Do not use this bit for SDS.",DRAFT coordinates — six no-slip cases pass frozen criteria; delivered hardware and fabrication inspection remain; not a fabrication release
