part,layers,dimension_1_mm,dimension_2_mm,dimension_3_mm,dimension_1_in,dimension_2_in,dimension_3_in,description
wood_kicker_block_right_bottom,1,76.2,40.0,38.1,3.0000000000000004,1.5748031496062993,1.5000000000000002,"Sawn kicker retention block, grain vertical Z; side-grain X/Y fasteners; COMMERCIAL-BRACKET MVP; nominal ordinary stock/hardware, unqualified joint, fit and stability; no glue/friction capacity credit"
wood_kicker_block_right_top,1,76.2,40.0,38.1,3.0000000000000004,1.5748031496062993,1.5000000000000002,"Sawn kicker retention block, grain vertical Z; side-grain X/Y fasteners; COMMERCIAL-BRACKET MVP; nominal ordinary stock/hardware, unqualified joint, fit and stability; no glue/friction capacity credit"
wood_principal_left,1,2438.4,139.7,38.1,96.00000000000001,5.5,1.5000000000000002,Continuous on-edge 2x6 central support; no deep half-lap; grain S; unqualified
wood_principal_right,1,2438.4,139.7,38.1,96.00000000000001,5.5,1.5000000000000002,Continuous on-edge 2x6 central support; no deep half-lap; grain S; unqualified
wood_beam_lower_left,1,1123.8,139.7,38.099999999999994,44.24409448818898,5.5,1.4999999999999998,"On-edge 2x6 butt-ended side span, grain X; central service gap open; commercial clips, unqualified"
wood_beam_lower_right,1,1162.2,139.7,38.099999999999994,45.75590551181103,5.5,1.4999999999999998,"On-edge 2x6 butt-ended side span, grain X; central service gap open; commercial clips, unqualified"
wood_beam_mid_left,1,1123.8,139.7,38.09999999999991,44.24409448818898,5.5,1.4999999999999964,"On-edge 2x6 butt-ended side span, grain X; central service gap open; commercial clips, unqualified"
wood_beam_mid_right,1,1162.2,139.7,38.09999999999991,45.75590551181103,5.5,1.4999999999999964,"On-edge 2x6 butt-ended side span, grain X; central service gap open; commercial clips, unqualified"
wood_beam_top_left,1,1123.8,139.7,38.09999999999991,44.24409448818898,5.5,1.4999999999999964,"On-edge 2x6 butt-ended side span, grain X; central service gap open; commercial clips, unqualified"
wood_beam_top_right,1,1162.2,139.7,38.09999999999991,45.75590551181103,5.5,1.4999999999999964,"On-edge 2x6 butt-ended side span, grain X; central service gap open; commercial clips, unqualified"
clip_mvp_lower_left_1,1,101.6,50.8,50.8,4.0,2.0,2.0,"SELECTED commercial Simpson ML24Z, 12 gauge, 2x2x4 in; six SDS25112 screws separately supplied. PROVISIONAL factory-hole coordinates, 2.7 mm thickness and sharp bend proxy; not a steel drilling, cutting or bending instruction. Actual purchased geometry, tool access and resistance require verification; no custom metal fabrication"
clip_mvp_lower_left_2,1,101.6,50.8,50.8,4.0,2.0,2.0,"SELECTED commercial Simpson ML24Z, 12 gauge, 2x2x4 in; six SDS25112 screws separately supplied. PROVISIONAL factory-hole coordinates, 2.7 mm thickness and sharp bend proxy; not a steel drilling, cutting or bending instruction. Actual purchased geometry, tool access and resistance require verification; no custom metal fabrication"
clip_mvp_lower_right_1,1,101.6,50.8,50.8,4.0,2.0,2.0,"SELECTED commercial Simpson ML24Z, 12 gauge, 2x2x4 in; six SDS25112 screws separately supplied. PROVISIONAL factory-hole coordinates, 2.7 mm thickness and sharp bend proxy; not a steel drilling, cutting or bending instruction. Actual purchased geometry, tool access and resistance require verification; no custom metal fabrication"
clip_mvp_lower_right_2,1,101.6,50.8,50.8,4.0,2.0,2.0,"SELECTED commercial Simpson ML24Z, 12 gauge, 2x2x4 in; six SDS25112 screws separately supplied. PROVISIONAL factory-hole coordinates, 2.7 mm thickness and sharp bend proxy; not a steel drilling, cutting or bending instruction. Actual purchased geometry, tool access and resistance require verification; no custom metal fabrication"
clip_mvp_mid_left_1,1,101.6,50.8,50.8,4.0,2.0,2.0,"SELECTED commercial Simpson ML24Z, 12 gauge, 2x2x4 in; six SDS25112 screws separately supplied. PROVISIONAL factory-hole coordinates, 2.7 mm thickness and sharp bend proxy; not a steel drilling, cutting or bending instruction. Actual purchased geometry, tool access and resistance require verification; no custom metal fabrication"
clip_mvp_mid_left_2,1,101.6,50.8,50.8,4.0,2.0,2.0,"SELECTED commercial Simpson ML24Z, 12 gauge, 2x2x4 in; six SDS25112 screws separately supplied. PROVISIONAL factory-hole coordinates, 2.7 mm thickness and sharp bend proxy; not a steel drilling, cutting or bending instruction. Actual purchased geometry, tool access and resistance require verification; no custom metal fabrication"
clip_mvp_mid_right_1,1,101.6,50.8,50.8,4.0,2.0,2.0,"SELECTED commercial Simpson ML24Z, 12 gauge, 2x2x4 in; six SDS25112 screws separately supplied. PROVISIONAL factory-hole coordinates, 2.7 mm thickness and sharp bend proxy; not a steel drilling, cutting or bending instruction. Actual purchased geometry, tool access and resistance require verification; no custom metal fabrication"
clip_mvp_mid_right_2,1,101.6,50.8,50.8,4.0,2.0,2.0,"SELECTED commercial Simpson ML24Z, 12 gauge, 2x2x4 in; six SDS25112 screws separately supplied. PROVISIONAL factory-hole coordinates, 2.7 mm thickness and sharp bend proxy; not a steel drilling, cutting or bending instruction. Actual purchased geometry, tool access and resistance require verification; no custom metal fabrication"
clip_mvp_top_left_1,1,101.6,50.8,50.8,4.0,2.0,2.0,"SELECTED commercial Simpson ML24Z, 12 gauge, 2x2x4 in; six SDS25112 screws separately supplied. PROVISIONAL factory-hole coordinates, 2.7 mm thickness and sharp bend proxy; not a steel drilling, cutting or bending instruction. Actual purchased geometry, tool access and resistance require verification; no custom metal fabrication"
clip_mvp_top_left_2,1,101.6,50.8,50.8,4.0,2.0,2.0,"SELECTED commercial Simpson ML24Z, 12 gauge, 2x2x4 in; six SDS25112 screws separately supplied. PROVISIONAL factory-hole coordinates, 2.7 mm thickness and sharp bend proxy; not a steel drilling, cutting or bending instruction. Actual purchased geometry, tool access and resistance require verification; no custom metal fabrication"
clip_mvp_top_right_1,1,101.6,50.8,50.8,4.0,2.0,2.0,"SELECTED commercial Simpson ML24Z, 12 gauge, 2x2x4 in; six SDS25112 screws separately supplied. PROVISIONAL factory-hole coordinates, 2.7 mm thickness and sharp bend proxy; not a steel drilling, cutting or bending instruction. Actual purchased geometry, tool access and resistance require verification; no custom metal fabrication"
clip_mvp_top_right_2,1,101.6,50.8,50.8,4.0,2.0,2.0,"SELECTED commercial Simpson ML24Z, 12 gauge, 2x2x4 in; six SDS25112 screws separately supplied. PROVISIONAL factory-hole coordinates, 2.7 mm thickness and sharp bend proxy; not a steel drilling, cutting or bending instruction. Actual purchased geometry, tool access and resistance require verification; no custom metal fabrication"
wood_rail_lower,1,2438.4,88.9,38.1,96.00000000000001,3.5000000000000004,1.5000000000000002,"Square-ended full-depth face-bearing ledge; grain X; butt contact, retention to deep frame, no end-grain screw credit; round hold/LED service reliefs still required; SQUARE-CUT FRAME candidate; nominal hardware and product proxies; NOT build-ready; fit and resistance unqualified"
wood_rail_mid,1,2438.4,139.69999999999982,38.1,96.00000000000001,5.499999999999993,1.5000000000000002,"Square-ended full-depth face-bearing ledge; grain X; butt contact, retention to deep frame, no end-grain screw credit; round hold/LED service reliefs still required; SQUARE-CUT FRAME candidate; nominal hardware and product proxies; NOT build-ready; fit and resistance unqualified"
wood_rail_top,1,2438.4,88.90000000000009,38.1,96.00000000000001,3.500000000000004,1.5000000000000002,"Square-ended full-depth face-bearing ledge; grain X; butt contact, retention to deep frame, no end-grain screw credit; round hold/LED service reliefs still required; SQUARE-CUT FRAME candidate; nominal hardware and product proxies; NOT build-ready; fit and resistance unqualified"
wood_vertical_center_left_lower,1,1060.45,88.9,38.1,41.75000000000001,3.5000000000000004,1.5000000000000002,"Square-ended full-depth face-bearing ledge; grain S; butt contact, retention to deep frame, no end-grain screw credit; round hold/LED service reliefs still required; SQUARE-CUT FRAME candidate; nominal hardware and product proxies; NOT build-ready; fit and resistance unqualified"
wood_vertical_center_left_upper,1,1060.45,88.9,38.1,41.75000000000001,3.5000000000000004,1.5000000000000002,"Square-ended full-depth face-bearing ledge; grain S; butt contact, retention to deep frame, no end-grain screw credit; round hold/LED service reliefs still required; SQUARE-CUT FRAME candidate; nominal hardware and product proxies; NOT build-ready; fit and resistance unqualified"
wood_vertical_center_right_lower,1,1060.45,88.9,38.1,41.75000000000001,3.5000000000000004,1.5000000000000002,"Square-ended full-depth face-bearing ledge; grain S; butt contact, retention to deep frame, no end-grain screw credit; round hold/LED service reliefs still required; SQUARE-CUT FRAME candidate; nominal hardware and product proxies; NOT build-ready; fit and resistance unqualified"
wood_vertical_center_right_upper,1,1060.45,88.9,38.1,41.75000000000001,3.5000000000000004,1.5000000000000002,"Square-ended full-depth face-bearing ledge; grain S; butt contact, retention to deep frame, no end-grain screw credit; round hold/LED service reliefs still required; SQUARE-CUT FRAME candidate; nominal hardware and product proxies; NOT build-ready; fit and resistance unqualified"
wood_vertical_edge_left_lower,1,1060.45,88.90000000000009,38.1,41.75000000000001,3.500000000000004,1.5000000000000002,"Square-ended full-depth face-bearing ledge; grain S; butt contact, retention to deep frame, no end-grain screw credit; round hold/LED service reliefs still required; SQUARE-CUT FRAME candidate; nominal hardware and product proxies; NOT build-ready; fit and resistance unqualified"
wood_vertical_edge_left_upper,1,1060.45,88.90000000000009,38.1,41.75000000000001,3.500000000000004,1.5000000000000002,"Square-ended full-depth face-bearing ledge; grain S; butt contact, retention to deep frame, no end-grain screw credit; round hold/LED service reliefs still required; SQUARE-CUT FRAME candidate; nominal hardware and product proxies; NOT build-ready; fit and resistance unqualified"
wood_vertical_edge_right_lower,1,1060.45,88.90000000000009,38.1,41.75000000000001,3.500000000000004,1.5000000000000002,"Square-ended full-depth face-bearing ledge; grain S; butt contact, retention to deep frame, no end-grain screw credit; round hold/LED service reliefs still required; SQUARE-CUT FRAME candidate; nominal hardware and product proxies; NOT build-ready; fit and resistance unqualified"
wood_vertical_edge_right_upper,1,1060.45,88.90000000000009,38.1,41.75000000000001,3.500000000000004,1.5000000000000002,"Square-ended full-depth face-bearing ledge; grain S; butt contact, retention to deep frame, no end-grain screw credit; round hold/LED service reliefs still required; SQUARE-CUT FRAME candidate; nominal hardware and product proxies; NOT build-ready; fit and resistance unqualified"
easy_lower_corner_left,1,88.9,88.9,38.1,3.5000000000000004,3.5000000000000004,1.5000000000000002,"Square-cut 2x4 lower-rail block, 88.9 mm along grain S; section88.9X by38.1N; front N and through-splice X side-grain retention at staggered stations; kept below lower factory connector envelope, no glued/composite credit; SQUARE-CUT FRAME candidate; nominal hardware and product proxies; NOT build-ready; fit and resistance unqualified"
easy_lower_corner_right,1,88.9,88.9,38.1,3.5000000000000004,3.5000000000000004,1.5000000000000002,"Square-cut 2x4 lower-rail block, 88.9 mm along grain S; section88.9X by38.1N; front N and through-splice X side-grain retention at staggered stations; kept below lower factory connector envelope, no glued/composite credit; SQUARE-CUT FRAME candidate; nominal hardware and product proxies; NOT build-ready; fit and resistance unqualified"
