part,feature,class,cutter_origin_local_mm,cutter_origin_local_in,entry_local_mm,entry_local_in,entry_role,axis_local,transverse_axes_local,dimensions_mm,dimensions_in,status,included_angle_deg,plane_point_world_mm,plane_point_world_in,plane_point_local_mm,plane_point_local_in,plane_normal_world,plane_normal_local,actual_face_area_mm2,actual_face_area_in2,coplanar_face_count
main_lower_left,tnut_B3,through_hole,"[400.0, 499.1999999999999, -1.0000000000000853]","[15.748031496062993, 19.65354330708661, -0.03937007874016084]","[400.0, 499.19999999999993, -8.526512829121202e-14]","[15.748031496062993, 19.65354330708661, -3.356894814614647e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,tnut_B4,through_hole,"[400.0, 699.1999999999998, -1.0000000000001705]","[15.748031496062993, 27.527559055118104, -0.0393700787401642]","[400.0, 699.1999999999998, -1.7053025658242404e-13]","[15.748031496062993, 27.527559055118104, -6.713789629229294e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,tnut_B5,through_hole,"[400.0, 899.1999999999998, -1.0000000000001137]","[15.748031496062993, 35.4015748031496, -0.039370078740161955]","[400.0, 899.1999999999998, -5.684341886080802e-14]","[15.748031496062993, 35.4015748031496, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,tnut_B6,through_hole,"[400.0, 1099.1999999999998, -1.0000000000001137]","[15.748031496062993, 43.2755905511811, -0.039370078740161955]","[400.0, 1099.1999999999998, -1.1368683772161603e-13]","[15.748031496062993, 43.2755905511811, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,tnut_B7,through_hole,"[400.0, 99.99999999999969, -0.9999999999999929]","[15.748031496062993, 3.937007874015736, -0.0393700787401572]","[400.0, 99.99999999999973, 3.552713678800501e-14]","[15.748031496062993, 3.9370078740157375, 1.3987061727561028e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,tnut_B8,through_hole,"[400.0, 299.99999999999955, -1.0000000000000284]","[15.748031496062993, 11.811023622047227, -0.039370078740158604]","[400.0, 299.9999999999996, 0.0]","[15.748031496062993, 11.811023622047228, 0.0]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,tnut_B9,through_hole,"[400.0, 499.99999999999955, -0.9999999999998579]","[15.748031496062993, 19.685039370078723, -0.03937007874015189]","[400.0, 499.99999999999955, 1.9895196601282805e-13]","[15.748031496062993, 19.685039370078723, 7.832754567434176e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,tnut_B10,through_hole,"[400.0, 699.9999999999998, -1.0]","[15.748031496062993, 27.55905511811023, -0.03937007874015748]","[400.0, 699.9999999999998, 5.684341886080802e-14]","[15.748031496062993, 27.55905511811023, 2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,tnut_B11,through_hole,"[400.0, 899.9999999999993, -1.0000000000001137]","[15.748031496062993, 35.433070866141705, -0.039370078740161955]","[400.0, 899.9999999999993, -5.684341886080802e-14]","[15.748031496062993, 35.433070866141705, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,tnut_B12,through_hole,"[400.0, 1099.9999999999993, -0.9999999999998863]","[15.748031496062993, 43.3070866141732, -0.039370078740153004]","[400.0, 1099.9999999999993, 1.1368683772161603e-13]","[15.748031496062993, 43.3070866141732, 4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,tnut_C1,through_hole,"[600.0, 99.19999999999996, -1.0000000000001137]","[23.62204724409449, 3.905511811023621, -0.039370078740161955]","[600.0, 99.19999999999995, -1.1368683772161603e-13]","[23.62204724409449, 3.90551181102362, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,tnut_C2,through_hole,"[600.0, 299.1999999999999, -1.0000000000001137]","[23.62204724409449, 11.779527559055113, -0.039370078740161955]","[600.0, 299.1999999999999, -8.526512829121202e-14]","[23.62204724409449, 11.779527559055113, -3.356894814614647e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,tnut_C3,through_hole,"[600.0, 499.1999999999999, -1.0000000000000853]","[23.62204724409449, 19.65354330708661, -0.03937007874016084]","[600.0, 499.19999999999993, -8.526512829121202e-14]","[23.62204724409449, 19.65354330708661, -3.356894814614647e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,tnut_C4,through_hole,"[600.0, 699.1999999999998, -1.0000000000001705]","[23.62204724409449, 27.527559055118104, -0.0393700787401642]","[600.0, 699.1999999999998, -1.7053025658242404e-13]","[23.62204724409449, 27.527559055118104, -6.713789629229294e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,tnut_C5,through_hole,"[600.0, 899.1999999999998, -1.0000000000001137]","[23.62204724409449, 35.4015748031496, -0.039370078740161955]","[600.0, 899.1999999999998, -5.684341886080802e-14]","[23.62204724409449, 35.4015748031496, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,tnut_C6,through_hole,"[600.0, 1099.1999999999998, -1.0000000000001137]","[23.62204724409449, 43.2755905511811, -0.039370078740161955]","[600.0, 1099.1999999999998, -1.1368683772161603e-13]","[23.62204724409449, 43.2755905511811, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,tnut_C7,through_hole,"[600.0, 99.99999999999969, -0.9999999999999929]","[23.62204724409449, 3.937007874015736, -0.0393700787401572]","[600.0, 99.99999999999973, 3.552713678800501e-14]","[23.62204724409449, 3.9370078740157375, 1.3987061727561028e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,tnut_C8,through_hole,"[600.0, 299.99999999999955, -1.0000000000000284]","[23.62204724409449, 11.811023622047227, -0.039370078740158604]","[600.0, 299.9999999999996, 0.0]","[23.62204724409449, 11.811023622047228, 0.0]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,tnut_C9,through_hole,"[600.0, 499.99999999999955, -0.9999999999998579]","[23.62204724409449, 19.685039370078723, -0.03937007874015189]","[600.0, 499.99999999999955, 1.9895196601282805e-13]","[23.62204724409449, 19.685039370078723, 7.832754567434176e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,tnut_C10,through_hole,"[600.0, 699.9999999999998, -1.0]","[23.62204724409449, 27.55905511811023, -0.03937007874015748]","[600.0, 699.9999999999998, 5.684341886080802e-14]","[23.62204724409449, 27.55905511811023, 2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,tnut_C11,through_hole,"[600.0, 899.9999999999993, -1.0000000000001137]","[23.62204724409449, 35.433070866141705, -0.039370078740161955]","[600.0, 899.9999999999993, -5.684341886080802e-14]","[23.62204724409449, 35.433070866141705, -2.2379298764097643e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_upper_left,tnut_C12,through_hole,"[600.0, 1099.9999999999993, -0.9999999999998863]","[23.62204724409449, 43.3070866141732, -0.039370078740153004]","[600.0, 1099.9999999999993, 1.1368683772161603e-13]","[23.62204724409449, 43.3070866141732, 4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,tnut_D1,through_hole,"[800.0, 99.19999999999996, -1.0000000000001137]","[31.496062992125985, 3.905511811023621, -0.039370078740161955]","[800.0, 99.19999999999995, -1.1368683772161603e-13]","[31.496062992125985, 3.90551181102362, -4.475859752819529e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,tnut_D2,through_hole,"[800.0, 299.1999999999999, -1.0000000000001137]","[31.496062992125985, 11.779527559055113, -0.039370078740161955]","[800.0, 299.1999999999999, -8.526512829121202e-14]","[31.496062992125985, 11.779527559055113, -3.356894814614647e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
main_lower_left,tnut_D3,through_hole,"[800.0, 499.1999999999999, -1.0000000000000853]","[31.496062992125985, 19.65354330708661, -0.03937007874016084]","[800.0, 499.19999999999993, -8.526512829121202e-14]","[31.496062992125985, 19.65354330708661, -3.356894814614647e-15]",physical_panel_face,"[0.0, -4.440892098500626e-15, 0.9999999999999999]",[],"{""diameter"": 11.1125, ""material_thickness"": 18.256249999999998, ""cutter_depth"": 20.256249999999998}","{""diameter"": 0.43750000000000006, ""material_thickness"": 0.71875, ""cutter_depth"": 0.7974901574803149}","Physical face entry differs from cutter origin by 1 mm overshoot; through drilling, not a blind depth; development geometry, machining tolerance and resistance unqualified",,,,,,,,,,
