part,connection,from_min_x_mm,from_min_s_mm,from_min_n_mm,from_min_x_in,from_min_s_in,from_min_n_in,axis_x,axis_s,axis_n,material_run_mm,status
wood_edge_principal_left,analysis_leg_wall_bolt_left_1,88.90000000000009,1425.6999999999994,39.975000000000136,3.500000000000004,56.1299212598425,1.5738188976378007,-1.0,0.0,0.0,88.90000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
leg_right_outer,analysis_leg_wall_bolt_right_2,2.2737367544323206e-13,940.2387276473557,1403.8115513120354,8.951719505639057e-15,37.01727274202188,55.26817131149746,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_edge_principal_right,analysis_leg_wall_bolt_right_3,0.0,1625.6999999999991,39.97499999999991,0.0,64.00393700787399,1.5738188976377918,1.0,0.0,0.0,88.90000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,analysis_leg_wall_bolt_right_3,0.0,1739.9999999999993,96.07499999999975,0.0,68.50393700787399,3.7824803149606203,1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
leg_right_inner,analysis_leg_wall_bolt_right_3,0.0,1060.2387276473557,1403.8115513120351,0.0,41.74168219084078,55.26817131149745,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
leg_right_outer,analysis_leg_wall_bolt_right_3,2.2737367544323206e-13,1060.2387276473557,1403.8115513120351,8.951719505639057e-15,41.74168219084078,55.26817131149745,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_edge_principal_right,analysis_leg_wall_bolt_right_4,0.0,1705.6999999999991,39.975000000000136,0.0,67.15354330708658,1.5738188976378007,1.0,0.0,0.0,88.90000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,analysis_leg_wall_bolt_right_4,0.0,1819.9999999999993,96.07499999999997,0.0,71.6535433070866,3.782480314960629,1.0,0.0,0.0,38.09999999999991,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
leg_right_inner,analysis_leg_wall_bolt_right_4,0.0,1140.2387276473557,1403.8115513120354,0.0,44.89128849005338,55.26817131149746,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
leg_right_outer,analysis_leg_wall_bolt_right_4,2.2737367544323206e-13,1140.2387276473557,1403.8115513120354,8.951719505639057e-15,44.89128849005338,55.26817131149746,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_left,kicker_left_bottom_0,50.0,30.886002377314952,16.069690242163517,1.968503937007874,1.2159843455635808,0.632664970163918,0.0,-0.6427876096865427,0.766044443118978,18.256249999999998,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_bottom,kicker_left_bottom_0,50.0,43.641319007032166,16.069690242163517,1.968503937007874,1.7181621656311878,0.632664970163918,0.0,-0.6427876096865427,0.766044443118978,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_left,kicker_left_top_0,50.0,164.94377992313562,128.55752193730788,1.968503937007874,6.493849603273056,5.061319761311334,0.0,-0.6427876096865427,0.766044443118978,18.256249999999998,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_top,kicker_left_top_0,50.0,43.64131900703169,16.069690242163485,1.968503937007874,1.718162165631169,0.6326649701639168,0.0,-0.6427876096865427,0.766044443118978,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_left,kicker_left_bottom_1,428.0666666666666,30.886002377314952,16.069690242163517,16.85301837270341,1.2159843455635808,0.632664970163918,0.0,-0.6427876096865427,0.766044443118978,18.256249999999998,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_bottom,kicker_left_bottom_1,428.0666666666666,43.641319007032166,16.069690242163517,16.85301837270341,1.7181621656311878,0.632664970163918,0.0,-0.6427876096865427,0.766044443118978,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_left,kicker_left_top_1,428.0666666666666,164.94377992313562,128.55752193730788,16.85301837270341,6.493849603273056,5.061319761311334,0.0,-0.6427876096865427,0.766044443118978,18.256249999999998,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_top,kicker_left_top_1,428.0666666666666,43.64131900703169,16.069690242163485,16.85301837270341,1.718162165631169,0.6326649701639168,0.0,-0.6427876096865427,0.766044443118978,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_left,kicker_left_bottom_2,772.1333333333333,30.886002377314952,16.069690242163517,30.398950131233597,1.2159843455635808,0.632664970163918,0.0,-0.6427876096865427,0.766044443118978,18.256249999999998,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_bottom,kicker_left_bottom_2,772.1333333333333,43.641319007032166,16.069690242163517,30.398950131233597,1.7181621656311878,0.632664970163918,0.0,-0.6427876096865427,0.766044443118978,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_left,kicker_left_top_2,772.1333333333333,164.94377992313562,128.55752193730788,30.398950131233597,6.493849603273056,5.061319761311334,0.0,-0.6427876096865427,0.766044443118978,18.256249999999998,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_top,kicker_left_top_2,772.1333333333333,43.64131900703169,16.069690242163485,30.398950131233597,1.718162165631169,0.6326649701639168,0.0,-0.6427876096865427,0.766044443118978,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_left,kicker_left_bottom_3,1169.2,30.886002377314952,16.069690242163517,46.03149606299213,1.2159843455635808,0.632664970163918,0.0,-0.6427876096865427,0.766044443118978,18.256249999999998,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_bottom,kicker_left_bottom_3,1169.2,43.641319007032166,16.069690242163517,46.03149606299213,1.7181621656311878,0.632664970163918,0.0,-0.6427876096865427,0.766044443118978,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_left,kicker_left_top_3,1169.2,164.94377992313562,128.55752193730788,46.03149606299213,6.493849603273056,5.061319761311334,0.0,-0.6427876096865427,0.766044443118978,18.256249999999998,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_top,kicker_left_top_3,1169.2,43.64131900703169,16.069690242163485,46.03149606299213,1.718162165631169,0.6326649701639168,0.0,-0.6427876096865427,0.766044443118978,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_right,kicker_right_bottom_0,50.0,30.886002377314952,16.069690242163517,1.968503937007874,1.2159843455635808,0.632664970163918,0.0,-0.6427876096865427,0.766044443118978,18.256249999999998,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_bottom,kicker_right_bottom_0,1269.2,43.641319007032166,16.069690242163517,49.96850393700788,1.7181621656311878,0.632664970163918,0.0,-0.6427876096865427,0.766044443118978,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_right,kicker_right_top_0,50.0,164.94377992313562,128.55752193730788,1.968503937007874,6.493849603273056,5.061319761311334,0.0,-0.6427876096865427,0.766044443118978,18.256249999999998,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_top,kicker_right_top_0,1269.2,43.64131900703169,16.069690242163485,49.96850393700788,1.718162165631169,0.6326649701639168,0.0,-0.6427876096865427,0.766044443118978,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_right,kicker_right_bottom_1,423.06666666666666,30.886002377314952,16.069690242163517,16.656167979002625,1.2159843455635808,0.632664970163918,0.0,-0.6427876096865427,0.766044443118978,18.256249999999998,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_bottom,kicker_right_bottom_1,1642.2666666666667,43.641319007032166,16.069690242163517,64.65616797900263,1.7181621656311878,0.632664970163918,0.0,-0.6427876096865427,0.766044443118978,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_right,kicker_right_top_1,423.06666666666666,164.94377992313562,128.55752193730788,16.656167979002625,6.493849603273056,5.061319761311334,0.0,-0.6427876096865427,0.766044443118978,18.256249999999998,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_top,kicker_right_top_1,1642.2666666666667,43.64131900703169,16.069690242163485,64.65616797900263,1.718162165631169,0.6326649701639168,0.0,-0.6427876096865427,0.766044443118978,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_right,kicker_right_bottom_2,809.1333333333333,30.886002377314952,16.069690242163517,31.855643044619423,1.2159843455635808,0.632664970163918,0.0,-0.6427876096865427,0.766044443118978,18.256249999999998,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_bottom,kicker_right_bottom_2,2028.3333333333335,43.641319007032166,16.069690242163517,79.85564304461943,1.7181621656311878,0.632664970163918,0.0,-0.6427876096865427,0.766044443118978,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_right,kicker_right_top_2,809.1333333333333,164.94377992313562,128.55752193730788,31.855643044619423,6.493849603273056,5.061319761311334,0.0,-0.6427876096865427,0.766044443118978,18.256249999999998,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_top,kicker_right_top_2,2028.3333333333335,43.64131900703169,16.069690242163485,79.85564304461943,1.718162165631169,0.6326649701639168,0.0,-0.6427876096865427,0.766044443118978,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_right,kicker_right_bottom_3,1169.2,30.886002377314952,16.069690242163517,46.03149606299213,1.2159843455635808,0.632664970163918,0.0,-0.6427876096865427,0.766044443118978,18.256249999999998,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_bottom,kicker_right_bottom_3,2388.4,43.641319007032166,16.069690242163517,94.03149606299213,1.7181621656311878,0.632664970163918,0.0,-0.6427876096865427,0.766044443118978,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_right,kicker_right_top_3,1169.2,164.94377992313562,128.55752193730788,46.03149606299213,6.493849603273056,5.061319761311334,0.0,-0.6427876096865427,0.766044443118978,18.256249999999998,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_batten_top,kicker_right_top_3,2388.4,43.64131900703169,16.069690242163485,94.03149606299213,1.718162165631169,0.6326649701639168,0.0,-0.6427876096865427,0.766044443118978,32.54375,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_left_inner,cheek_splice_left_1,19.049999999999955,88.97839601454791,87.16428722535233,0.7499999999999982,3.503086457265666,3.431664851391824,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_left_outer,cheek_splice_left_1,19.049999999999955,88.97839601454791,87.16428722535233,0.7499999999999982,3.503086457265666,3.431664851391824,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_cheek_left,cheek_splice_left_1,38.09999999999991,223.03617356036875,242.62721217947137,1.4999999999999964,8.780951714975147,9.552252448010684,-1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_left_inner,cheek_splice_left_2,19.049999999999955,103.97839601454777,117.1642872253523,0.7499999999999982,4.093637638368023,4.612767213596547,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_left_outer,cheek_splice_left_2,19.049999999999955,103.97839601454777,117.1642872253523,0.7499999999999982,4.093637638368023,4.612767213596547,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_cheek_left,cheek_splice_left_2,38.09999999999991,238.0361735603686,272.62721217947137,1.4999999999999964,9.371502896077505,10.73335481021541,-1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_left_inner,cheek_splice_left_3,19.049999999999955,178.978396014548,72.16428722535235,0.7499999999999982,7.046393543879843,2.841113670289463,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_left_outer,cheek_splice_left_3,19.049999999999955,178.978396014548,72.16428722535235,0.7499999999999982,7.046393543879843,2.841113670289463,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,cheek_splice_left_3,38.09999999999991,49.99999999999972,82.99999999999996,1.4999999999999964,1.9685039370078632,3.2677165354330695,-1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_left_inner,cheek_splice_left_4,19.049999999999955,178.97839601454783,112.16428722535235,0.7499999999999982,7.046393543879836,4.415916819895762,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_left_outer,cheek_splice_left_4,19.049999999999955,178.97839601454783,112.16428722535235,0.7499999999999982,7.046393543879836,4.415916819895762,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_left,cheek_splice_left_4,38.09999999999991,49.99999999999954,122.99999999999996,1.4999999999999964,1.9685039370078559,4.842519685039369,-1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_right_inner,cheek_splice_right_1,0.0,88.97839601454791,87.16428722535233,0.0,3.503086457265666,3.431664851391824,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_right_outer,cheek_splice_right_1,2.2737367544323206e-13,88.97839601454791,87.16428722535233,8.951719505639057e-15,3.503086457265666,3.431664851391824,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_cheek_right,cheek_splice_right_1,0.0,223.03617356036875,242.62721217947137,0.0,8.780951714975147,9.552252448010684,1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_right_inner,cheek_splice_right_2,0.0,103.97839601454777,117.1642872253523,0.0,4.093637638368023,4.612767213596547,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_right_outer,cheek_splice_right_2,2.2737367544323206e-13,103.97839601454777,117.1642872253523,8.951719505639057e-15,4.093637638368023,4.612767213596547,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
kicker_cheek_right,cheek_splice_right_2,0.0,238.0361735603686,272.62721217947137,0.0,9.371502896077505,10.73335481021541,1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_right_inner,cheek_splice_right_3,0.0,178.978396014548,72.16428722535235,0.0,7.046393543879843,2.841113670289463,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_right_outer,cheek_splice_right_3,2.2737367544323206e-13,178.978396014548,72.16428722535235,8.951719505639057e-15,7.046393543879843,2.841113670289463,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,cheek_splice_right_3,0.0,49.99999999999972,82.99999999999996,0.0,1.9685039370078632,3.2677165354330695,1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_right_inner,cheek_splice_right_4,0.0,178.97839601454783,112.16428722535235,0.0,7.046393543879836,4.415916819895762,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
cheek_splice_right_outer,cheek_splice_right_4,2.2737367544323206e-13,178.97839601454783,112.16428722535235,8.951719505639057e-15,7.046393543879836,4.415916819895762,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
box_side_right,cheek_splice_right_4,0.0,49.99999999999954,122.99999999999996,0.0,1.9685039370078559,4.842519685039369,1.0,0.0,0.0,25.40000000000009,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
leg_left_inner,leg_stitch_left_1,19.050000000000182,652.5753166609429,1134.6083162332052,0.7500000000000072,25.691941600824524,44.66961874933879,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
leg_left_outer,leg_stitch_left_1,19.049999999999955,652.5753166609429,1134.6083162332052,0.7499999999999982,25.691941600824524,44.66961874933879,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
leg_left_inner,leg_stitch_left_2,19.050000000000182,431.08020018132333,736.80346361496,0.7500000000000072,16.971661424461548,29.008010378541737,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
leg_left_outer,leg_stitch_left_2,19.049999999999955,431.08020018132333,736.80346361496,0.7499999999999982,16.971661424461548,29.008010378541737,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
leg_left_inner,leg_stitch_left_3,19.050000000000182,209.58508370170375,338.99861099671443,0.7500000000000072,8.251381248098573,13.346402007744663,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
leg_left_outer,leg_stitch_left_3,19.049999999999955,209.58508370170375,338.99861099671443,0.7499999999999982,8.251381248098573,13.346402007744663,-1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
leg_right_inner,leg_stitch_right_1,0.0,652.5753166609429,1134.6083162332052,0.0,25.691941600824524,44.66961874933879,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
leg_right_outer,leg_stitch_right_1,2.2737367544323206e-13,652.5753166609429,1134.6083162332052,8.951719505639057e-15,25.691941600824524,44.66961874933879,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
leg_right_inner,leg_stitch_right_2,0.0,431.08020018132333,736.80346361496,0.0,16.971661424461548,29.008010378541737,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
leg_right_outer,leg_stitch_right_2,2.2737367544323206e-13,431.08020018132333,736.80346361496,8.951719505639057e-15,16.971661424461548,29.008010378541737,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
leg_right_inner,leg_stitch_right_3,0.0,209.58508370170375,338.99861099671443,0.0,8.251381248098573,13.346402007744663,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
leg_right_outer,leg_stitch_right_3,2.2737367544323206e-13,209.58508370170375,338.99861099671443,8.951719505639057e-15,8.251381248098573,13.346402007744663,1.0,0.0,0.0,19.049999999999955,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_left,wood_panel_lower_left_1,50.0,50.000000000000014,-6.394884621840902e-14,1.968503937007874,1.9685039370078747,-2.517671110960985e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000037,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,wood_panel_lower_left_1,50.0,50.000000000000014,4.263256414560601e-14,1.968503937007874,1.9685039370078747,1.6784474073073234e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.543749999999974,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_left,wood_panel_lower_left_2,423.0666666666666,50.000000000000014,-6.394884621840902e-14,16.656167979002625,1.9685039370078747,-2.517671110960985e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000037,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
wood_rail_lower,wood_panel_lower_left_2,423.0666666666666,50.000000000000014,4.263256414560601e-14,16.656167979002625,1.9685039370078747,1.6784474073073234e-15,0.0,-4.440892098500626e-15,0.9999999999999999,32.543749999999974,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
main_lower_left,wood_panel_lower_left_3,796.1333333333333,50.000000000000014,-6.394884621840902e-14,31.343832020997375,1.9685039370078747,-2.517671110960985e-15,0.0,-4.440892098500626e-15,0.9999999999999999,18.256250000000037,Entry relative to this part's minimum X/S/N; see STEP for shaped parts; NOT machining approval
