connection,kind,members,x_mm,y_mm,z_mm,x_in,y_in,z_in,axis_x,axis_y,axis_z,length_mm,length_in,diameter_mm,diameter_in,grip_mm,grip_in,status
kicker_right_bottom_1,screw,kicker_right + kicker_batten_bottom,423.06666666666666,-17.743750000000002,25.0,16.656167979002625,-0.6985728346456694,0.984251968503937,0.0,-1.0,0.0,50.8,2.0,4.3942,0.173,0.0,0.0,SELECTED GRK R4 Climatek #9 x 2 in; 103099; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
kicker_right_top_1,screw,kicker_right + kicker_batten_top,423.06666666666666,-17.743750000000002,200.0,16.656167979002625,-0.6985728346456694,7.874015748031496,0.0,-1.0,0.0,50.8,2.0,4.3942,0.173,0.0,0.0,SELECTED GRK R4 Climatek #9 x 2 in; 103099; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
kicker_right_bottom_2,screw,kicker_right + kicker_batten_bottom,809.1333333333333,-17.743750000000002,25.0,31.855643044619423,-0.6985728346456694,0.984251968503937,0.0,-1.0,0.0,50.8,2.0,4.3942,0.173,0.0,0.0,SELECTED GRK R4 Climatek #9 x 2 in; 103099; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
kicker_right_top_2,screw,kicker_right + kicker_batten_top,809.1333333333333,-17.743750000000002,200.0,31.855643044619423,-0.6985728346456694,7.874015748031496,0.0,-1.0,0.0,50.8,2.0,4.3942,0.173,0.0,0.0,SELECTED GRK R4 Climatek #9 x 2 in; 103099; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
kicker_right_bottom_3,screw,kicker_right + kicker_batten_bottom,1169.2,-17.743750000000002,25.0,46.03149606299213,-0.6985728346456694,0.984251968503937,0.0,-1.0,0.0,50.8,2.0,4.3942,0.173,0.0,0.0,SELECTED GRK R4 Climatek #9 x 2 in; 103099; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
kicker_right_top_3,screw,kicker_right + kicker_batten_top,1169.2,-17.743750000000002,200.0,46.03149606299213,-0.6985728346456694,7.874015748031496,0.0,-1.0,0.0,50.8,2.0,4.3942,0.173,0.0,0.0,SELECTED GRK R4 Climatek #9 x 2 in; 103099; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
cheek_splice_left_1,screw,cheek_splice_left_inner + cheek_splice_left_outer + kicker_cheek_left,-1181.1000000000001,-118.78385981312141,257.35140802452173,-46.50000000000001,-4.676529913902418,10.131945197815817,-1.0,0.0,0.0,63.5,2.5,4.3942,0.173,0.0,0.0,SELECTED GRK R4 Climatek #9 x 2.5 in; 103101; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
cheek_splice_left_2,screw,cheek_splice_left_inner + cheek_splice_left_outer + kicker_cheek_left,-1181.1000000000001,-132.12337896139266,288.12570296190256,-46.50000000000001,-5.201707833125695,11.34353161267333,-1.0,0.0,0.0,63.5,2.5,4.3942,0.173,0.0,0.0,SELECTED GRK R4 Climatek #9 x 2.5 in; 103101; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
cheek_splice_left_3,screw,cheek_splice_left_inner + cheek_splice_left_outer + box_side_left,-1181.1000000000001,-49.44230829454821,316.6535937599317,-46.50000000000001,-1.9465475706515045,12.466676919682351,-1.0,0.0,0.0,63.5,2.5,4.3942,0.173,0.0,0.0,SELECTED GRK R4 Climatek #9 x 2.5 in; 103101; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
cheek_splice_left_4,screw,cheek_splice_left_inner + cheek_splice_left_outer + box_side_left,-1181.1000000000001,-80.08408601930734,342.36509814739327,-46.50000000000001,-3.1529167724136746,13.478940871944618,-1.0,0.0,0.0,63.5,2.5,4.3942,0.173,0.0,0.0,SELECTED GRK R4 Climatek #9 x 2.5 in; 103101; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
cheek_splice_right_1,screw,cheek_splice_right_inner + cheek_splice_right_outer + kicker_cheek_right,1181.1000000000001,-118.78385981312141,257.35140802452173,46.50000000000001,-4.676529913902418,10.131945197815817,1.0,0.0,0.0,63.5,2.5,4.3942,0.173,0.0,0.0,SELECTED GRK R4 Climatek #9 x 2.5 in; 103101; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
cheek_splice_right_2,screw,cheek_splice_right_inner + cheek_splice_right_outer + kicker_cheek_right,1181.1000000000001,-132.12337896139266,288.12570296190256,46.50000000000001,-5.201707833125695,11.34353161267333,1.0,0.0,0.0,63.5,2.5,4.3942,0.173,0.0,0.0,SELECTED GRK R4 Climatek #9 x 2.5 in; 103101; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
cheek_splice_right_3,screw,cheek_splice_right_inner + cheek_splice_right_outer + box_side_right,1181.1000000000001,-49.44230829454821,316.6535937599317,46.50000000000001,-1.9465475706515045,12.466676919682351,1.0,0.0,0.0,63.5,2.5,4.3942,0.173,0.0,0.0,SELECTED GRK R4 Climatek #9 x 2.5 in; 103101; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
cheek_splice_right_4,screw,cheek_splice_right_inner + cheek_splice_right_outer + box_side_right,1181.1000000000001,-80.08408601930734,342.36509814739327,46.50000000000001,-3.1529167724136746,13.478940871944618,1.0,0.0,0.0,63.5,2.5,4.3942,0.173,0.0,0.0,SELECTED GRK R4 Climatek #9 x 2.5 in; 103101; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
leg_stitch_left_1,bolt,leg_left_inner + leg_left_outer,-1255.649,971.0333737790937,1134.3443559823804,-49.434999999999995,38.22966038500369,44.65922661347955,-1.0,0.0,0.0,57.15,2.25,9.525,0.37500000000000006,38.1,1.5000000000000002,SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
leg_stitch_left_2,bolt,leg_left_inner + leg_left_outer,-1255.649,1133.3952540938872,708.9652224889878,-49.434999999999995,44.621860397397136,27.91201663342472,-1.0,0.0,0.0,57.15,2.25,9.525,0.37500000000000006,38.1,1.5000000000000002,SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
leg_stitch_left_3,bolt,leg_left_inner + leg_left_outer,-1255.649,1295.7571344086807,283.586088995595,-49.434999999999995,51.01406040979058,11.164806653369881,-1.0,0.0,0.0,57.15,2.25,9.525,0.37500000000000006,38.1,1.5000000000000002,SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
leg_stitch_right_1,bolt,leg_right_inner + leg_right_outer,1255.649,971.0333737790937,1134.3443559823804,49.434999999999995,38.22966038500369,44.65922661347955,1.0,0.0,0.0,57.15,2.25,9.525,0.37500000000000006,38.1,1.5000000000000002,SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
leg_stitch_right_2,bolt,leg_right_inner + leg_right_outer,1255.649,1133.3952540938872,708.9652224889878,49.434999999999995,44.621860397397136,27.91201663342472,1.0,0.0,0.0,57.15,2.25,9.525,0.37500000000000006,38.1,1.5000000000000002,SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
leg_stitch_right_3,bolt,leg_right_inner + leg_right_outer,1255.649,1295.7571344086807,283.586088995595,49.434999999999995,51.01406040979058,11.164806653369881,1.0,0.0,0.0,57.15,2.25,9.525,0.37500000000000006,38.1,1.5000000000000002,SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
wood_kicker_block_face_left_bottom,screw,kicker_batten_bottom + wood_kicker_block_left_bottom,-1181.1000000000001,-36.0,25.0,-46.50000000000001,-1.4173228346456694,0.984251968503937,0.0,-1.0,0.0,63.5,2.5,4.826,0.19,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
wood_kicker_block_side_left_bottom,screw,kicker_cheek_left + wood_kicker_block_left_bottom,-1257.3,-93.15,25.0,-49.5,-3.66732283464567,0.984251968503937,1.0,0.0,0.0,63.5,2.5,4.826,0.19,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
wood_kicker_block_face_left_top,screw,kicker_batten_top + wood_kicker_block_left_top,-1143.0,-36.0,200.0,-45.0,-1.4173228346456694,7.874015748031496,0.0,-1.0,0.0,63.5,2.5,4.826,0.19,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
wood_kicker_block_side_left_top,screw,kicker_cheek_left + cheek_splice_left_outer + cheek_splice_left_inner + wood_kicker_block_left_top,-1257.3,-93.15,200.0,-49.5,-3.66732283464567,7.874015748031496,1.0,0.0,0.0,101.6,4.0,4.826,0.19,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
wood_kicker_block_face_right_bottom,screw,kicker_batten_bottom + wood_kicker_block_right_bottom,1181.1000000000001,-36.0,25.0,46.50000000000001,-1.4173228346456694,0.984251968503937,0.0,-1.0,0.0,63.5,2.5,4.826,0.19,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
wood_kicker_block_side_right_bottom,screw,kicker_cheek_right + wood_kicker_block_right_bottom,1257.3,-93.15,25.0,49.5,-3.66732283464567,0.984251968503937,-1.0,0.0,0.0,63.5,2.5,4.826,0.19,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
wood_kicker_block_face_right_top,screw,kicker_batten_top + wood_kicker_block_right_top,1143.0,-36.0,200.0,45.0,-1.4173228346456694,7.874015748031496,0.0,-1.0,0.0,63.5,2.5,4.826,0.19,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
wood_kicker_block_side_right_top,screw,kicker_cheek_right + cheek_splice_right_outer + cheek_splice_right_inner + wood_kicker_block_right_top,1257.3,-93.15,200.0,49.5,-3.66732283464567,7.874015748031496,-1.0,0.0,0.0,101.6,4.0,4.826,0.19,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
easy_lower_corner_front_left,screw,wood_rail_lower + easy_lower_corner_left,-1155.7,-16.329757963180334,254.99354583136912,-45.50000000000001,-0.6429038568181235,10.039115977612958,0.0,-0.766044443118978,0.6427876096865393,63.5,2.5,4.826,0.19,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
easy_lower_corner_side_left,screw,box_side_left + cheek_splice_left_outer + cheek_splice_left_inner + easy_lower_corner_left,-1257.3,-30.026737754099898,327.57973766292304,-49.5,-1.1821550296889725,12.896840065469412,1.0,0.0,0.0,101.6,4.0,4.826,0.19,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
easy_lower_corner_front_right,screw,wood_rail_lower + easy_lower_corner_right,1155.7,-16.329757963180334,254.99354583136912,45.50000000000001,-0.6429038568181235,10.039115977612958,0.0,-0.766044443118978,0.6427876096865393,63.5,2.5,4.826,0.19,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
easy_lower_corner_side_right,screw,box_side_right + cheek_splice_right_outer + cheek_splice_right_inner + easy_lower_corner_right,1257.3,-30.026737754099898,327.57973766292304,49.5,-1.1821550296889725,12.896840065469412,-1.0,0.0,0.0,101.6,4.0,4.826,0.19,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_left_1,screw,main_lower_left + wood_rail_lower,-1200.15,-5.558597146922189,239.42843231643434,-47.25000000000001,-0.21884240735914132,9.426316232930485,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_left_2,screw,main_lower_left + wood_rail_lower,-819.1500000000001,-5.558597146922189,239.42843231643434,-32.25000000000001,-0.21884240735914132,9.426316232930485,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_left_3,screw,main_lower_left + wood_rail_lower,-438.1500000000001,-5.558597146922189,239.42843231643434,-17.250000000000004,-0.21884240735914132,9.426316232930485,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_left_4,screw,main_lower_left + wood_rail_lower,-57.15000000000009,-5.558597146922189,239.42843231643434,-2.2500000000000036,-0.21884240735914132,9.426316232930485,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_left_5,screw,main_lower_left + lean_beam_mid_lower_left,-1200.15,753.6378486538493,1144.2035240842595,-47.25000000000001,29.670781443064936,45.04738283796297,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_left_6,screw,main_lower_left + lean_beam_mid_lower_left,-799.1500000000001,753.6378486538493,1144.2035240842595,-31.462598425196855,29.670781443064936,45.04738283796297,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_left_7,screw,main_lower_left + lean_beam_mid_lower_left,-439.1500000000001,753.6378486538493,1144.2035240842595,-17.289370078740163,29.670781443064936,45.04738283796297,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_left_8,screw,main_lower_left + lean_principal_left,-57.15000000000009,753.6378486538493,1144.2035240842595,-2.2500000000000036,29.670781443064936,45.04738283796297,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_left_9,screw,main_lower_left + lean_edge_left_lower,-1200.15,247.5068847866683,541.020129572376,-47.25000000000001,9.744365542782218,21.30000510127465,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_left_10,screw,main_lower_left + lean_edge_left_lower,-1200.15,500.57236672025886,842.6118268283177,-47.25000000000001,19.70757349292358,33.17369396961881,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_left_11,screw,main_lower_left + lean_principal_left,-57.15,247.5068847866683,541.020129572376,-2.25,9.744365542782218,21.30000510127465,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_left_12,screw,main_lower_left + lean_principal_left,-57.15,500.57236672025886,842.6118268283177,-2.25,19.70757349292358,33.17369396961881,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_right_1,screw,main_lower_right + wood_rail_lower,19.05,-5.558597146922189,239.42843231643434,0.7500000000000001,-0.21884240735914132,9.426316232930485,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_right_2,screw,main_lower_right + wood_rail_lower,412.75000000000006,-5.558597146922189,239.42843231643434,16.250000000000004,-0.21884240735914132,9.426316232930485,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_right_3,screw,main_lower_right + wood_rail_lower,806.45,-5.558597146922189,239.42843231643434,31.750000000000004,-0.21884240735914132,9.426316232930485,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_right_4,screw,main_lower_right + wood_rail_lower,1200.15,-5.558597146922189,239.42843231643434,47.25000000000001,-0.21884240735914132,9.426316232930485,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_right_5,screw,main_lower_right + lean_principal_right,19.05,753.6378486538493,1144.2035240842595,0.7500000000000001,29.670781443064936,45.04738283796297,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_right_6,screw,main_lower_right + lean_beam_mid_lower_right,412.75000000000006,753.6378486538493,1144.2035240842595,16.250000000000004,29.670781443064936,45.04738283796297,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_right_7,screw,main_lower_right + lean_beam_mid_lower_right,806.45,753.6378486538493,1144.2035240842595,31.750000000000004,29.670781443064936,45.04738283796297,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_right_8,screw,main_lower_right + lean_beam_mid_lower_right,1200.15,753.6378486538493,1144.2035240842595,47.25000000000001,29.670781443064936,45.04738283796297,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_right_9,screw,main_lower_right + lean_principal_right,19.05,247.5068847866683,541.020129572376,0.7500000000000001,9.744365542782218,21.30000510127465,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
lean_panel_lower_right_10,screw,main_lower_right + lean_principal_right,19.05,500.57236672025886,842.6118268283177,0.7500000000000001,19.70757349292358,33.17369396961881,0.0,-0.766044443118978,0.6427876096865393,50.8,2.0,4.3942,0.173,0.0,0.0,"PROVISIONAL ordinary commercial wood-screw envelope; exact SKU, pilot, head seat, engagement and resistance unqualified"
